event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220908120139397_00004615.sum,2022-09-08T12:01:38.959,29.665930,102.072654,6.982,6.381,12.101,0.269,8,151.1
20220908120238017_00004616.sum,2022-09-08T12:02:37.253,29.616758,102.042657,10.516,1.200,2.784,0.284,26,73.2
20220908120315778_00004617.sum,2022-09-08T12:03:14.997,29.607201,102.043632,10.363,3.672,6.561,0.205,9,197.9
20220908120420254_00004618.sum,2022-09-08T12:04:19.539,29.635381,102.062839,11.307,2.177,4.113,0.297,14,139.2
20220908120526863_00004619.sum,2022-09-08T12:05:26.341,29.603184,102.042441,10.609,1.827,6.119,0.256,13,85.9
20220908120558705_00004620.sum,2022-09-08T12:05:58.251,29.818579,102.008526,9.501,1.348,3.105,0.275,33,66.4
20220908120624853_00004621.sum,2022-09-08T12:06:24.381,29.820830,102.018619,9.823,1.644,4.654,0.242,17,86.9
20220908120640345_00004622.sum,2022-09-08T12:06:39.865,29.821671,102.016583,8.966,2.179,5.887,0.270,13,116.9
20220908120824863_00004623.sum,2022-09-08T12:08:24.516,29.649411,102.110993,13.313,2.944,5.411,0.337,13,189.3
20220908120928271_00004624.sum,2022-09-08T12:09:28.425,29.815827,102.019684,11.427,2.137,5.968,0.391,12,125.3
20220908121023249_00004625.sum,2022-09-08T12:10:22.719,29.820528,102.011355,9.121,1.290,3.520,0.280,29,66.3
20220908121128158_00004626.sum,2022-09-08T12:11:27.783,29.793929,102.032288,10.513,1.380,3.991,0.294,16,82.1
20220908121140838_00004627.sum,2022-09-08T12:11:40.314,29.505813,102.117903,8.823,6.360,8.688,0.135,9,121.0
20220908121157904_00004628.sum,2022-09-08T12:11:57.380,29.791480,102.002873,10.486,1.245,3.072,0.280,28,67.5
20220908121250812_00004629.sum,2022-09-08T12:12:50.294,29.801603,102.019442,9.147,1.651,3.849,0.271,19,81.6
20220908121416811_00004630.sum,2022-09-08T12:14:16.185,29.665840,102.019146,12.184,1.902,3.676,0.197,16,133.5
20220908121507460_00004631.sum,2022-09-08T12:15:06.942,29.615258,102.072756,10.025,2.465,5.525,0.153,9,150.9
20220908121656347_00004632.sum,2022-09-08T12:16:55.796,29.674471,102.075755,8.355,1.638,2.713,0.169,14,101.2
20220908121831067_00004633.sum,2022-09-08T12:18:30.936,29.426129,102.147911,4.931,12.274,15.396,0.016,6,142.8
20220908121854428_00004634.sum,2022-09-08T12:18:53.760,29.608950,102.043066,9.607,3.094,9.685,0.307,8,132.5
20220908122050353_00004635.sum,2022-09-08T12:20:50.022,29.767315,102.054282,7.216,2.588,7.065,0.230,12,125.9
20220908122100693_00004636.sum,2022-09-08T12:21:00.202,29.603536,102.031841,7.600,2.112,5.753,0.223,14,75.2
20220908122235948_00004637.sum,2022-09-08T12:22:35.580,29.793826,102.031023,10.043,1.448,3.979,0.295,17,82.1
20220908122416923_00004638.sum,2022-09-08T12:24:16.414,29.410607,102.209005,10.882,1.719,2.846,0.225,19,146.9
20220908122525996_00004639.sum,2022-09-08T12:25:25.725,29.668426,102.115288,6.729,2.750,7.348,0.220,10,112.0
20220908122601934_00004640.sum,2022-09-08T12:26:01.390,29.411294,102.187382,9.936,1.391,2.349,0.293,35,105.9
20220908122831999_00004641.sum,2022-09-08T12:28:31.491,29.639279,102.094214,10.550,1.451,3.092,0.309,30,59.5
20220908123019947_00004642.sum,2022-09-08T12:30:19.630,29.597636,102.044320,7.957,2.449,7.777,0.226,8,165.4
20220908123104212_00004643.sum,2022-09-08T12:31:04.020,29.841372,101.995962,10.276,2.878,8.792,0.264,9,158.2
20220908123232179_00004644.sum,2022-09-08T12:32:31.907,29.487904,102.194768,7.206,7.162,9.151,0.081,5,166.8
20220908123249172_00004645.sum,2022-09-08T12:32:48.441,29.595829,102.071404,2.603,2.193,4.266,0.188,10,166.4
20220908123340707_00004646.sum,2022-09-08T12:33:40.652,29.934033,102.001995,18.401,16.520,23.793,0.195,7,139.5
20220908123518734_00004647.sum,2022-09-08T12:35:18.039,29.432942,102.161463,8.309,5.174,8.104,0.069,7,229.1
20220908123549778_00004648.sum,2022-09-08T12:35:49.272,29.475477,102.167208,10.678,1.573,2.749,0.357,38,106.8
20220908123725557_00004649.sum,2022-09-08T12:37:24.963,29.385548,102.201675,9.817,1.375,2.754,0.227,25,105.5
20220908123806247_00004650.sum,2022-09-08T12:38:05.819,29.622727,102.089469,4.347,4.463,5.876,0.226,7,197.6
20220908123903115_00004651.sum,2022-09-08T12:39:02.742,29.798791,102.033792,8.619,1.405,4.522,0.266,16,83.4
20220908123944861_00004652.sum,2022-09-08T12:39:44.299,29.453782,102.162741,11.257,2.300,3.961,0.251,13,173.0
20220908124150665_00004653.sum,2022-09-08T12:41:50.074,29.425465,102.194544,8.619,1.277,2.448,0.234,29,108.1
20220908124234699_00004654.sum,2022-09-08T12:42:34.310,29.481050,102.164484,7.519,3.428,5.621,0.199,8,152.1
20220908124422915_00004655.sum,2022-09-08T12:44:22.618,29.719702,102.072924,3.782,2.826,4.838,0.160,8,106.4
20220908124459957_00004656.sum,2022-09-08T12:44:59.526,29.435912,102.140753,8.356,2.903,3.613,0.195,15,171.7
20220908124509910_00004657.sum,2022-09-08T12:45:09.624,29.589248,101.998557,12.680,1.188,4.256,0.209,19,61.6
20220908124618631_00004658.sum,2022-09-08T12:46:18.491,29.821182,102.020511,8.284,2.822,7.760,0.218,9,130.1
20220908124643307_00004659.sum,2022-09-08T12:46:42.972,29.796995,101.996337,9.051,1.817,5.430,0.283,13,80.3
20220908124730738_00004660.sum,2022-09-08T12:47:29.983,29.623520,102.047873,13.474,3.941,5.121,0.235,9,190.4
20220908124739190_00004661.sum,2022-09-08T12:47:38.897,29.631386,102.062531,9.408,3.457,5.387,0.161,7,198.3
20220908124836861_00004662.sum,2022-09-08T12:48:36.660,29.467238,102.179048,5.314,8.311,10.656,0.068,6,212.8
20220908124953602_00004663.sum,2022-09-08T12:49:52.957,29.486807,102.170315,10.599,1.866,4.338,0.329,27,140.6
20220908125101499_00004664.sum,2022-09-08T12:51:01.263,29.508901,102.112950,10.962,3.909,5.794,0.234,11,124.3
20220908125125484_00004665.sum,2022-09-08T12:51:24.824,29.733963,102.072278,4.194,3.262,4.676,0.167,6,136.7
20220908125147197_00004666.sum,2022-09-08T12:51:46.841,29.832775,102.043952,9.793,4.579,6.530,0.272,9,175.8
20220908125207269_00004667.sum,2022-09-08T12:52:07.139,29.500358,102.200440,5.917,4.007,5.520,0.146,7,154.0
20220908125230945_00004668.sum,2022-09-08T12:52:30.313,29.524727,102.135697,10.261,1.652,3.310,0.236,22,142.7
20220908125324963_00004669.sum,2022-09-08T12:53:24.439,29.668692,102.078339,9.137,1.512,2.326,0.255,19,68.9
20220908125439840_00004670.sum,2022-09-08T12:54:39.289,29.586614,101.999937,10.347,1.912,5.278,0.227,13,169.6
20220908125557681_00004671.sum,2022-09-08T12:55:57.309,29.592323,102.051384,9.141,3.199,7.642,0.340,12,117.8
20220908125657109_00004672.sum,2022-09-08T12:56:56.528,29.620743,102.065432,11.031,1.550,3.829,0.271,18,76.7
20220908125750628_00004673.sum,2022-09-08T12:57:49.980,29.644644,102.013307,10.443,2.633,5.633,0.199,11,143.1
20220908125832910_00004674.sum,2022-09-08T12:58:32.696,29.602133,102.042936,7.550,2.409,6.883,0.201,8,161.4
20220908125845955_00004675.sum,2022-09-08T12:58:45.481,29.384998,102.192285,7.635,2.630,4.751,0.150,9,139.5
20220908125916451_00004676.sum,2022-09-08T12:59:15.816,29.618551,102.051284,11.039,3.703,6.226,0.229,9,209.2
20220908125924907_00004677.sum,2022-09-08T12:59:24.749,29.528303,102.039650,9.359,1.811,4.879,0.320,16,87.8
20220908130113382_00004678.sum,2022-09-08T13:01:12.666,29.478154,102.182587,8.655,1.814,3.194,0.234,22,144.6
20220908130217558_00004679.sum,2022-09-08T13:02:16.999,29.661500,102.098479,10.736,1.367,3.092,0.293,29,65.2
20220908130340801_00004680.sum,2022-09-08T13:03:40.274,29.599553,102.109941,10.728,3.882,6.803,0.219,11,95.8
20220908130437570_00004681.sum,2022-09-08T13:04:36.862,29.684901,102.119335,9.132,1.684,4.793,0.226,13,95.6
20220908130447604_00004682.sum,2022-09-08T13:04:46.999,29.618958,102.039569,12.706,1.446,3.523,0.314,23,91.4
20220908130641327_00004683.sum,2022-09-08T13:06:40.790,29.681036,102.092095,12.934,2.034,3.082,0.294,14,102.9
20220908130712581_00004684.sum,2022-09-08T13:07:12.257,29.569735,102.034169,12.028,2.851,4.622,0.302,16,136.9
20220908130739243_00004685.sum,2022-09-08T13:07:38.686,29.618414,102.083020,7.037,4.886,7.350,0.197,7,217.4
20220908130754815_00004686.sum,2022-09-08T13:07:55.051,29.186435,101.762305,27.538,49.179,60.972,0.138,4,225.2
20220908130827310_00004687.sum,2022-09-08T13:08:26.549,29.630576,102.050160,11.517,4.529,5.614,0.290,12,208.5
20220908130841233_00004688.sum,2022-09-08T13:08:40.660,29.478234,102.185764,15.588,3.054,8.245,0.313,14,147.8
20220908130927974_00004689.sum,2022-09-08T13:09:27.743,29.803190,102.048682,6.583,1.735,6.456,0.173,9,171.7
20220908131006759_00004690.sum,2022-09-08T13:10:05.970,29.615829,102.137533,8.067,3.327,6.443,0.231,9,233.2
20220908131024767_00004691.sum,2022-09-08T13:10:23.986,29.450159,102.254930,25.286,6.776,18.165,0.212,7,172.0
20220908131052999_00004692.sum,2022-09-08T13:10:52.602,29.626574,102.031003,11.285,2.666,4.258,0.251,11,148.0
20220908131249717_00004693.sum,2022-09-08T13:12:49.197,29.562593,102.023768,11.165,3.171,8.534,0.174,9,158.1
20220908131356215_00004694.sum,2022-09-08T13:13:55.879,29.800364,102.008031,9.176,1.590,4.465,0.301,18,79.3
20220908131521719_00004695.sum,2022-09-08T13:15:21.173,29.604913,102.054786,12.097,2.219,4.132,0.272,17,130.3
20220908131713618_00004696.sum,2022-09-08T13:17:14.130,29.672156,102.103404,8.108,1.984,5.627,0.163,11,105.5
20220908131823526_00004697.sum,2022-09-08T13:18:23.326,29.679353,102.100490,7.264,4.399,6.851,0.304,10,117.5
20220908131843887_00004698.sum,2022-09-08T13:18:43.352,29.721958,102.059377,8.515,2.005,2.689,0.237,11,102.2
20220908131930821_00004699.sum,2022-09-08T13:19:30.228,29.578525,102.036892,12.804,1.863,5.028,0.292,19,80.6
20220908132054665_00004700.sum,2022-09-08T13:20:54.266,29.418203,102.172203,5.800,2.375,4.694,0.172,7,101.6
20220908132112495_00004701.sum,2022-09-08T13:21:11.988,29.781571,102.063506,8.135,1.539,3.704,0.262,18,84.9
20220908132122529_00004702.sum,2022-09-08T13:21:21.976,29.604034,102.104570,11.527,2.519,5.315,0.215,13,159.8
20220908132149393_00004703.sum,2022-09-08T13:21:48.788,29.472846,102.150493,7.932,1.651,3.815,0.174,14,129.3
20220908132229410_00004704.sum,2022-09-08T13:22:28.886,29.777484,102.063683,8.667,1.278,2.925,0.294,25,61.5
20220908132336735_00004705.sum,2022-09-08T13:23:36.187,29.558395,102.052595,7.444,3.006,6.692,0.259,9,150.7
20220908132417434_00004706.sum,2022-09-08T13:24:16.758,29.642063,102.121058,9.684,1.551,2.706,0.336,26,75.1
20220908132520744_00004707.sum,2022-09-08T13:25:20.479,29.804064,102.036222,6.698,2.897,6.458,0.258,8,131.0
20220908132617156_00004708.sum,2022-09-08T13:26:17.556,29.757983,102.036800,7.365,6.154,11.432,0.397,9,141.4
20220908132716374_00004709.sum,2022-09-08T13:27:15.700,29.564022,102.021123,12.867,1.088,3.857,0.280,36,57.9
20220908132821594_00004710.sum,2022-09-08T13:28:20.769,29.602011,102.101230,7.706,3.143,6.654,0.201,8,160.2
20220908132839883_00004711.sum,2022-09-08T13:28:39.267,29.794198,101.986609,9.293,1.210,2.934,0.251,35,69.2
20220908132957014_00004712.sum,2022-09-08T13:29:56.522,29.637440,102.060807,11.026,1.678,3.536,0.233,15,120.8
20220908133117778_00004713.sum,2022-09-08T13:31:17.106,29.619182,102.037651,11.706,1.098,3.110,0.269,31,60.0
20220908133217855_00004714.sum,2022-09-08T13:32:17.534,29.422051,102.184794,5.856,2.017,4.459,0.166,11,101.8
20220908133237774_00004715.sum,2022-09-08T13:32:37.151,29.535963,101.969966,11.869,1.176,3.914,0.286,27,62.0
20220908133325417_00004716.sum,2022-09-08T13:33:24.807,29.418040,102.177935,7.310,2.094,3.423,0.212,11,140.3
20220908133400974_00004717.sum,2022-09-08T13:34:00.541,29.774365,102.051850,6.451,1.405,3.377,0.261,21,79.9
20220908133441192_00004718.sum,2022-09-08T13:34:41.282,29.445719,102.176930,5.189,10.803,14.803,0.035,4,195.1
20220908133501817_00004719.sum,2022-09-08T13:35:01.300,29.432737,102.157255,7.375,1.208,2.329,0.238,22,84.7
20220908133628330_00004720.sum,2022-09-08T13:36:27.962,29.757537,102.054076,9.025,2.043,6.558,0.266,13,93.7
20220908133722630_00004721.sum,2022-09-08T13:37:22.505,29.446951,102.183789,5.221,14.435,18.090,0.025,4,204.4
20220908133739081_00004722.sum,2022-09-08T13:37:38.423,29.631670,102.063519,11.336,1.248,3.068,0.311,28,70.2
20220908133752195_00004723.sum,2022-09-08T13:37:52.039,29.447849,102.184040,5.105,9.250,12.234,0.028,4,204.4
20220908133851077_00004724.sum,2022-09-08T13:38:50.555,29.482262,102.158548,8.108,1.375,3.339,0.249,23,77.0
20220908134009031_00004725.sum,2022-09-08T13:40:08.715,29.413733,102.198523,4.620,2.864,6.004,0.098,7,122.8
20220908134110858_00004726.sum,2022-09-08T13:41:10.293,29.528997,101.932059,12.421,1.211,4.373,0.300,22,92.2
20220908134137415_00004727.sum,2022-09-08T13:41:37.137,29.343985,102.203574,7.311,1.697,4.146,0.235,11,114.1
20220908134156367_00004728.sum,2022-09-08T13:41:55.904,29.456250,102.144497,6.341,2.393,4.982,0.070,8,115.7
20220908134316655_00004729.sum,2022-09-08T13:43:16.534,29.476353,102.204492,9.210,6.469,8.483,0.041,5,139.1
20220908134440853_00004730.sum,2022-09-08T13:44:40.013,29.469271,102.222427,14.123,2.053,3.658,0.257,16,101.9
20220908134524944_00004731.sum,2022-09-08T13:45:24.370,29.677661,102.018935,10.667,1.839,4.116,0.223,11,126.0
20220908134548827_00004732.sum,2022-09-08T13:45:48.370,29.460110,102.166887,8.845,2.645,6.119,0.252,10,134.7
20220908134644809_00004733.sum,2022-09-08T13:46:44.361,29.558970,102.029277,7.228,1.460,6.163,0.210,13,115.1
20220908134717145_00004734.sum,2022-09-08T13:47:16.479,29.405395,102.173147,9.038,2.153,6.624,0.168,15,98.8
20220908134802893_00004735.sum,2022-09-08T13:48:02.316,29.439268,102.160080,9.782,1.494,2.610,0.293,36,83.9
20220908134859441_00004736.sum,2022-09-08T13:48:59.054,29.432212,102.164339,5.695,2.401,4.933,0.170,8,133.6
20220908134941543_00004737.sum,2022-09-08T13:49:42.197,29.658282,102.131717,4.428,3.471,5.672,0.128,7,148.2
20220908135024521_00004738.sum,2022-09-08T13:50:24.341,29.783281,102.014019,7.837,2.405,6.742,0.257,10,78.2
20220908135057869_00004739.sum,2022-09-08T13:50:58.390,29.470543,102.187349,6.120,6.237,9.174,0.199,11,137.7
20220908135132725_00004740.sum,2022-09-08T13:51:32.119,29.572614,102.024213,11.110,1.741,6.459,0.206,15,119.1
20220908135157316_00004741.sum,2022-09-08T13:51:57.746,29.607799,102.027905,9.541,4.160,8.224,0.121,8,191.9
20220908135352317_00004742.sum,2022-09-08T13:53:51.581,29.625127,102.007198,11.597,1.078,2.928,0.284,36,63.1
20220908135456402_00004743.sum,2022-09-08T13:54:55.738,29.638398,102.019017,11.940,1.652,3.465,0.240,22,71.5
20220908135640988_00004744.sum,2022-09-08T13:56:40.862,29.777524,102.034037,5.900,1.887,4.368,0.197,15,112.6
20220908135706746_00004745.sum,2022-09-08T13:57:06.421,29.553649,101.911499,10.962,4.030,7.722,0.185,11,177.5
20220908135805352_00004746.sum,2022-09-08T13:58:04.678,29.614156,102.044916,10.430,1.268,2.949,0.252,24,73.3
20220908135843583_00004747.sum,2022-09-08T13:58:42.895,29.619020,102.061750,7.022,3.200,6.705,0.284,14,115.0
20220908135945616_00004748.sum,2022-09-08T13:59:45.033,29.634023,102.092081,6.298,3.089,6.401,0.223,10,116.8
20220908140044252_00004749.sum,2022-09-08T14:00:43.737,29.670723,102.121891,5.435,3.202,5.947,0.271,10,137.4
20220908140121172_00004750.sum,2022-09-08T14:01:20.500,29.576100,101.977749,11.905,1.034,3.502,0.230,33,62.5
20220908140247040_00004751.sum,2022-09-08T14:02:46.586,29.433077,102.168792,6.876,2.062,4.083,0.178,9,122.3
20220908140348619_00004752.sum,2022-09-08T14:03:47.979,29.642759,102.030563,10.604,1.067,2.413,0.266,35,61.8
20220908140453761_00004753.sum,2022-09-08T14:04:52.986,29.593608,101.990930,16.223,2.380,7.203,0.371,12,80.0
20220908140552678_00004754.sum,2022-09-08T14:05:52.186,29.412793,102.195084,11.162,1.461,3.840,0.316,37,106.9
20220908140715099_00004755.sum,2022-09-08T14:07:14.740,29.633939,102.093733,10.999,3.841,6.112,0.350,12,149.7
20220908140823149_00004756.sum,2022-09-08T14:08:22.455,29.649356,102.013338,14.035,4.192,6.059,0.272,15,124.3
20220908140928344_00004757.sum,2022-09-08T14:09:27.834,29.411271,102.175794,4.182,2.761,5.306,0.167,8,100.1
20220908140936036_00004758.sum,2022-09-08T14:09:35.432,29.650017,101.996641,11.628,3.060,4.455,0.206,12,141.8
20220908141011829_00004759.sum,2022-09-08T14:10:11.184,29.632440,102.032774,9.969,1.631,2.933,0.289,22,93.6
20220908141211524_00004760.sum,2022-09-08T14:12:11.211,29.811164,102.024304,7.317,1.761,5.884,0.231,13,131.9
20220908141240522_00004761.sum,2022-09-08T14:12:41.335,29.445050,102.178017,5.146,16.541,20.498,0.001,4,200.0
20220908141304740_00004762.sum,2022-09-08T14:13:05.319,29.446846,102.177613,5.625,16.857,20.949,0.070,4,217.9
20220908141331835_00004763.sum,2022-09-08T14:13:31.234,29.641440,102.041797,10.564,1.553,2.822,0.267,21,72.7
20220908141538202_00004764.sum,2022-09-08T14:15:37.875,29.451059,102.190571,5.320,13.086,17.746,0.049,4,204.4
20220908141706515_00004765.sum,2022-09-08T14:17:06.502,29.567651,102.027589,12.867,2.695,6.252,0.282,13,139.0
20220908141806827_00004766.sum,2022-09-08T14:18:06.507,29.767588,102.052594,8.112,1.816,5.008,0.275,15,75.8
20220908142004496_00004767.sum,2022-09-08T14:20:03.836,29.454529,102.172713,11.825,2.539,7.123,0.213,11,122.0
20220908142019893_00004768.sum,2022-09-08T14:20:19.173,29.652437,102.100156,8.397,1.474,3.187,0.301,22,71.5
20220908142047537_00004769.sum,2022-09-08T14:20:47.102,29.777127,102.010022,10.059,1.523,3.119,0.269,24,73.3
20220908142408413_00004770.sum,2022-09-08T14:24:07.926,29.494376,102.138367,7.835,1.701,5.753,0.183,11,88.6
20220908142503259_00004771.sum,2022-09-08T14:25:02.872,29.450773,102.165507,5.902,11.595,15.027,0.119,5,160.3
20220908142652787_00004772.sum,2022-09-08T14:26:52.439,29.568506,102.028719,11.646,3.197,7.584,0.220,12,118.6
20220908142708847_00004773.sum,2022-09-08T14:27:08.930,29.426249,102.166355,4.240,5.781,7.192,0.029,5,202.6
20220908142803002_00004774.sum,2022-09-08T14:28:02.868,29.642679,102.083481,5.646,2.657,5.304,0.168,8,121.6
20220908142850020_00004775.sum,2022-09-08T14:28:49.591,29.826028,102.031476,8.079,1.536,4.372,0.266,19,91.1
20220908142957452_00004776.sum,2022-09-08T14:29:57.552,29.462172,102.157688,5.486,18.794,23.996,0.071,5,192.7
20220908143006928_00004777.sum,2022-09-08T14:30:06.710,29.773179,102.036448,6.319,2.631,5.123,0.203,12,111.5
20220908143023294_00004778.sum,2022-09-08T14:30:22.880,29.795604,102.040712,11.988,3.793,6.937,0.266,10,111.0
20220908143044778_00004779.sum,2022-09-08T14:30:44.156,29.410234,102.199676,9.818,1.486,3.046,0.263,30,107.9
20220908143314559_00004780.sum,2022-09-08T14:33:14.119,29.492082,102.197111,7.924,1.522,4.585,0.146,9,124.6
20220908143324768_00004781.sum,2022-09-08T14:33:24.139,29.791649,102.072399,7.457,1.932,5.855,0.254,15,114.8
20220908143335249_00004782.sum,2022-09-08T14:33:34.598,29.633018,102.091335,6.987,2.407,6.076,0.213,11,158.4
20220908143415561_00004783.sum,2022-09-08T14:34:14.910,29.412013,102.182792,7.433,3.532,5.592,0.213,10,152.8
20220908143523393_00004784.sum,2022-09-08T14:35:22.837,29.480096,102.173298,10.202,1.333,2.876,0.223,21,72.5
20220908143634229_00004785.sum,2022-09-08T14:36:33.552,29.497301,102.135614,8.670,1.112,2.937,0.216,26,77.9
20220908143742526_00004786.sum,2022-09-08T14:37:41.870,29.645816,101.995008,11.847,2.889,4.767,0.236,12,187.8
20220908143756607_00004787.sum,2022-09-08T14:37:56.435,29.434346,102.224683,7.046,2.725,6.734,0.166,7,130.9
20220908143840600_00004788.sum,2022-09-08T14:38:40.038,29.831814,102.036983,8.453,1.912,5.766,0.328,13,133.5
20220908143940051_00004789.sum,2022-09-08T14:39:39.311,29.628871,102.073849,8.324,2.363,5.132,0.268,17,108.0
20220908144018061_00004790.sum,2022-09-08T14:40:17.244,29.636364,102.094186,12.905,3.040,9.043,0.259,10,112.7
20220908144101630_00004791.sum,2022-09-08T14:41:01.641,29.627527,102.086241,5.472,4.051,6.587,0.212,9,214.8
20220908144159939_00004792.sum,2022-09-08T14:41:59.335,29.443319,102.158967,8.268,3.551,6.638,0.202,11,148.1
20220908144211649_00004793.sum,2022-09-08T14:42:11.103,29.415427,102.182057,9.357,2.225,5.162,0.197,18,101.3
20220908144430159_00004794.sum,2022-09-08T14:44:29.588,29.589992,102.137710,6.946,2.453,5.896,0.222,13,82.7
20220908144458646_00004795.sum,2022-09-08T14:44:58.411,29.827825,102.004675,6.365,2.330,5.311,0.286,14,120.1
20220908144521574_00004796.sum,2022-09-08T14:45:21.447,29.799886,102.040662,7.469,2.392,6.366,0.307,9,129.1
20220908144612377_00004797.sum,2022-09-08T14:46:11.928,29.823220,102.026872,9.059,1.167,3.540,0.277,28,64.6
20220908144646116_00004798.sum,2022-09-08T14:46:45.926,29.430261,102.208870,7.752,3.091,4.226,0.196,8,121.8
20220908144725377_00004799.sum,2022-09-08T14:47:24.614,29.647780,102.036195,10.609,1.740,2.660,0.259,24,121.0
20220908144738836_00004800.sum,2022-09-08T14:47:38.504,29.577487,102.018634,10.002,2.034,6.841,0.246,13,122.2
20220908144857475_00004801.sum,2022-09-08T14:48:56.881,29.641968,102.081112,10.515,1.983,3.346,0.305,20,71.6
20220908145015405_00004802.sum,2022-09-08T14:50:14.846,29.381586,102.165549,9.563,1.945,4.535,0.269,15,97.0
20220908145118742_00004803.sum,2022-09-08T14:51:18.356,29.507660,102.215682,10.386,1.778,3.463,0.203,13,79.4
20220908145254464_00004804.sum,2022-09-08T14:52:53.787,29.640740,102.062104,11.356,1.264,2.802,0.268,28,69.3
20220908145328904_00004805.sum,2022-09-08T14:53:28.251,29.608028,102.048246,11.093,1.191,3.469,0.256,24,73.9
20220908145348447_00004806.sum,2022-09-08T14:53:48.328,29.654346,102.123988,5.717,3.492,6.704,0.201,8,148.4
20220908145410580_00004807.sum,2022-09-08T14:54:10.036,29.464985,102.167194,12.322,1.383,3.106,0.330,36,76.1
20220908145708601_00004808.sum,2022-09-08T14:57:08.018,29.450670,102.154346,8.087,1.553,3.667,0.251,16,95.4
20220908145730051_00004809.sum,2022-09-08T14:57:29.217,29.674025,102.005002,13.409,3.008,7.272,0.256,9,112.2
20220908145809742_00004810.sum,2022-09-08T14:58:09.772,29.635788,102.067484,11.155,2.992,3.796,0.279,17,117.8
20220908145947022_00004811.sum,2022-09-08T14:59:46.495,29.417765,102.168171,9.097,3.517,4.392,0.191,10,136.1
20220908150005662_00004812.sum,2022-09-08T15:00:05.044,29.589826,102.026972,9.726,7.621,9.459,0.183,7,217.8
20220908150023845_00004813.sum,2022-09-08T15:00:23.818,29.447025,102.180899,5.489,13.721,17.015,0.035,4,217.9
20220908150120513_00004814.sum,2022-09-08T15:01:19.943,29.562477,102.035180,11.917,1.485,4.814,0.212,17,80.8
20220908150145777_00004815.sum,2022-09-08T15:01:45.397,29.573317,102.102393,5.973,2.471,5.677,0.255,9,108.1
20220908150214903_00004816.sum,2022-09-08T15:02:14.907,29.628003,102.062765,7.724,6.695,8.663,0.160,8,190.1
20220908150330518_00004817.sum,2022-09-08T15:03:30.022,29.822880,102.024548,8.900,1.292,3.316,0.302,32,64.9
20220908150422502_00004818.sum,2022-09-08T15:04:22.261,29.870628,102.008296,11.017,12.888,19.150,0.196,7,139.7
20220908150459923_00004819.sum,2022-09-08T15:04:59.321,29.553117,101.994261,12.563,1.208,4.328,0.288,29,60.4
20220908150619766_00004820.sum,2022-09-08T15:06:19.267,29.851879,102.004831,7.928,1.753,5.045,0.285,15,128.3
20220908150754629_00004821.sum,2022-09-08T15:07:54.079,29.403370,102.207526,8.928,1.618,3.497,0.177,14,116.9
20220908150810546_00004822.sum,2022-09-08T15:08:10.234,29.566248,101.902048,8.544,3.685,8.145,0.145,9,203.0
20220908150903226_00004823.sum,2022-09-08T15:09:03.048,29.761721,102.058486,9.936,2.289,4.932,0.406,13,76.2
20220908151024589_00004824.sum,2022-09-08T15:10:24.665,29.430922,102.154981,9.381,3.198,5.117,0.175,9,130.9
20220908151042699_00004825.sum,2022-09-08T15:10:42.174,29.657474,101.991456,11.592,2.203,4.042,0.258,20,71.6
20220908151142241_00004826.sum,2022-09-08T15:11:42.691,29.591039,102.062363,8.154,5.740,8.434,0.265,9,195.0
20220908151426155_00004827.sum,2022-09-08T15:14:25.658,29.776985,102.068874,6.935,1.396,3.643,0.274,16,115.9
20220908151921235_00004828.sum,2022-09-08T15:19:20.424,29.548711,102.087053,13.001,3.476,8.633,0.144,9,186.3
20220908152005245_00004829.sum,2022-09-08T15:20:04.643,29.430240,102.189501,9.383,1.213,2.233,0.269,37,100.6
20220908152131569_00004830.sum,2022-09-08T15:21:30.966,29.451625,102.135284,7.802,1.556,4.238,0.248,16,97.9
20220908152208406_00004831.sum,2022-09-08T15:22:08.003,29.801260,102.031552,7.598,1.718,3.777,0.230,14,131.1
20220908152245301_00004832.sum,2022-09-08T15:22:44.657,29.549367,102.047334,9.943,1.350,4.463,0.226,22,80.9
20220908152357017_00004833.sum,2022-09-08T15:23:56.463,29.822193,102.027539,9.168,1.214,3.281,0.309,34,64.4
20220908152504748_00004834.sum,2022-09-08T15:25:04.645,29.418554,102.174625,6.899,3.138,6.769,0.081,7,195.9
20220908152521146_00004835.sum,2022-09-08T15:25:20.507,29.623849,102.029639,11.167,1.210,3.329,0.290,29,60.8
20220908152541139_00004836.sum,2022-09-08T15:25:40.578,29.618397,102.062792,8.935,2.251,5.536,0.188,13,125.2
20220908152659904_00004837.sum,2022-09-08T15:26:59.292,29.628894,102.030992,11.325,2.644,7.294,0.216,10,135.7
20220908152756978_00004838.sum,2022-09-08T15:27:56.402,29.473788,102.167224,8.350,1.489,3.820,0.216,13,70.9
20220908152822396_00004839.sum,2022-09-08T15:28:22.310,29.790298,102.073819,5.923,6.358,7.879,0.244,7,179.2
20220908152840812_00004840.sum,2022-09-08T15:28:40.478,29.347030,102.227774,9.067,1.671,4.790,0.184,11,127.6
20220908152943737_00004841.sum,2022-09-08T15:29:43.083,29.780381,102.061395,7.873,1.308,3.154,0.273,22,117.0
20220908153044699_00004842.sum,2022-09-08T15:30:43.969,29.664522,102.100282,9.659,1.575,2.421,0.306,22,68.8
