event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220907230723480_00003892.sum,2022-09-07T23:07:22.618,29.553905,102.122578,9.787,1.381,2.995,0.280,26,95.0
20220907230841480_00003893.sum,2022-09-07T23:08:40.594,29.579933,102.115658,10.926,2.025,3.725,8.948,24,73.9
20220907230853830_00003894.sum,2022-09-07T23:08:52.874,29.580105,102.148548,12.186,1.815,3.689,0.826,23,87.7
20220907231004070_00003895.sum,2022-09-07T23:10:03.125,29.581738,102.095772,5.567,2.132,6.005,3.596,15,90.9
20220907231029620_00003896.sum,2022-09-07T23:11:07.297,29.619641,102.166571,18.603,3.399,4.934,8.464,14,111.8
20220907231108050_00003897.sum,2022-09-07T23:11:07.111,29.611273,102.149537,18.937,2.643,4.148,5.800,17,93.9
20220907231127570_00003898.sum,2022-09-07T23:11:26.775,29.549303,102.007415,11.683,1.872,6.640,0.236,11,64.6
20220907231448140_00003899.sum,2022-09-07T23:14:47.273,29.821434,102.020728,9.861,1.641,4.517,0.218,17,87.6
20220907231657810_00003900.sum,2022-09-07T23:16:57.103,29.595180,102.051263,15.757,2.156,6.859,1.688,20,57.4
20220907231734610_00003901.sum,2022-09-07T23:17:34.076,29.453823,102.168492,10.129,1.703,3.273,0.202,15,138.2
20220907231901040_00003902.sum,2022-09-07T23:19:00.799,29.662419,102.114070,5.909,4.738,6.935,0.150,7,215.3
20220907232128910_00003903.sum,2022-09-07T23:21:28.385,29.413438,102.217381,10.724,1.478,2.807,5.573,26,150.1
20220907232203470_00003904.sum,2022-09-07T23:22:02.634,29.840188,102.027633,9.754,2.024,5.354,0.195,13,131.5
20220907232340420_00003905.sum,2022-09-07T23:23:40.776,30.053304,101.950955,22.785,6.346,8.279,0.494,12,243.7
20220907232347120_00003906.sum,2022-09-07T23:23:46.642,29.711838,102.049314,10.216,24.132,31.030,0.471,9,200.1
20220907232551970_00003907.sum,2022-09-07T23:25:51.091,29.810075,102.014820,10.039,1.645,4.481,0.290,15,116.4
20220907232639350_00003908.sum,2022-09-07T23:26:38.578,29.429841,102.171278,7.599,2.318,3.465,11.102,22,135.3
20220907232716440_00003909.sum,2022-09-07T23:27:15.696,29.421830,102.172914,7.960,1.580,2.958,0.258,21,135.8
20220907232844200_00003910.sum,2022-09-07T23:28:43.112,29.814670,102.016209,13.532,1.574,4.919,0.485,12,117.7
20220907232943860_00003911.sum,2022-09-07T23:29:43.767,29.586306,102.000753,12.794,2.191,5.437,0.299,13,138.8
20220907233048940_00003912.sum,2022-09-07T23:30:48.049,29.449811,102.142716,7.435,1.473,2.217,3.537,28,100.1
20220907233107250_00003913.sum,2022-09-07T23:31:06.544,29.604902,102.049278,10.302,1.445,2.975,3.065,19,124.2
20220907233533530_00003914.sum,2022-09-07T23:35:32.826,29.562794,102.058081,11.391,1.221,3.748,0.323,35,69.2
20220907233626080_00003915.sum,2022-09-07T23:36:25.442,29.584557,102.001488,11.765,1.052,3.382,0.280,36,61.1
20220907233732700_00003916.sum,2022-09-07T23:37:55.784,29.750509,102.034174,10.272,1.473,5.125,9.503,27,68.0
20220907233756670_00003917.sum,2022-09-07T23:37:55.778,29.752073,102.043593,9.903,1.522,2.657,0.275,24,69.7
20220908002213140_00003918.sum,2022-09-08T00:22:12.249,29.435249,102.169682,8.705,2.028,2.767,2.043,21,178.6
20220908002741900_00003919.sum,2022-09-08T00:27:41.045,29.576415,102.079830,9.945,1.766,4.101,0.303,24,84.0
20220908002826410_00003920.sum,2022-09-08T00:28:25.068,29.573535,102.105902,17.463,3.134,8.228,0.743,20,98.1
20220908002912330_00003921.sum,2022-09-08T00:29:11.521,29.600800,102.039039,11.874,1.481,4.408,0.257,15,100.6
20220908002957970_00003922.sum,2022-09-08T00:29:57.355,29.639061,102.041651,12.168,1.772,3.303,0.272,18,142.4
20220908003134820_00003923.sum,2022-09-08T00:31:33.894,29.620522,102.052474,13.366,1.559,4.153,0.266,13,75.7
20220908003257230_00003924.sum,2022-09-08T00:32:56.352,29.531904,101.908606,13.890,1.394,6.329,0.245,13,92.7
20220908003627830_00003925.sum,2022-09-08T00:36:27.268,29.632781,102.036069,13.051,2.013,3.875,0.174,11,144.7
20220908003947060_00003926.sum,2022-09-08T00:39:46.289,29.818468,102.023283,10.152,1.988,5.574,0.262,13,128.6
20220908004056200_00003927.sum,2022-09-08T00:40:55.361,29.682911,102.086708,12.038,1.839,3.979,0.306,19,78.3
20220908004136290_00003928.sum,2022-09-08T00:41:35.880,29.623013,102.081259,13.231,2.020,4.993,0.301,17,145.0
20220908004424400_00003929.sum,2022-09-08T00:44:23.729,29.778980,102.041117,6.132,1.651,4.805,0.213,10,132.6
20220908004627670_00003930.sum,2022-09-08T00:46:26.703,29.567361,102.025514,13.157,2.524,5.195,0.283,14,96.9
20220908004859360_00003931.sum,2022-09-08T00:48:58.466,29.780525,102.005220,10.115,3.208,6.982,0.262,8,189.4
20220908004948830_00003932.sum,2022-09-08T00:49:47.990,29.573767,102.024850,12.476,1.713,4.143,3.282,16,110.6
20220908005021040_00003933.sum,2022-09-08T00:50:20.460,29.422894,102.215445,9.958,1.475,2.712,5.008,14,151.2
20220908005056470_00003934.sum,2022-09-08T00:50:55.342,29.733657,102.002131,8.120,5.457,8.212,0.304,8,206.0
20220908005435840_00003935.sum,2022-09-08T00:54:35.286,29.688811,102.087527,12.965,7.293,11.625,3.347,17,80.0
20220908005507310_00003936.sum,2022-09-08T00:55:06.430,29.632806,102.031347,10.726,1.813,3.893,5.697,22,93.5
20220908005530670_00003937.sum,2022-09-08T00:55:29.880,29.813494,102.013292,9.147,1.435,3.877,0.302,23,66.0
20220908005642250_00003938.sum,2022-09-08T00:56:41.287,29.627945,102.070151,12.785,1.666,3.748,0.297,18,70.4
20220908005802300_00003939.sum,2022-09-08T00:58:01.422,29.758995,102.041636,8.311,1.901,4.473,0.274,15,72.1
20220908010019580_00003940.sum,2022-09-08T01:00:18.770,29.527142,101.999042,11.803,1.717,5.583,0.219,13,106.4
20220908010158490_00003941.sum,2022-09-08T01:01:58.330,29.634076,102.091990,8.961,3.354,7.260,0.229,9,220.5
20220908010409610_00003942.sum,2022-09-08T01:04:09.012,29.646393,101.971742,8.395,2.238,6.954,0.097,8,141.5
20220908010526090_00003943.sum,2022-09-08T01:05:25.320,29.825934,102.019125,9.873,1.971,4.864,0.268,14,123.2
20220908010739840_00003944.sum,2022-09-08T01:07:39.076,29.426728,102.170387,10.174,1.701,3.306,0.320,27,103.8
20220908010931110_00003945.sum,2022-09-08T01:09:30.453,29.415686,102.178882,9.881,1.697,3.170,0.324,32,137.3
20220908011130390_00003946.sum,2022-09-08T01:11:28.554,29.619777,102.037294,9.081,2.892,5.683,26.889,15,98.1
20220908011209050_00003947.sum,2022-09-08T01:12:08.239,29.616549,102.026690,14.231,1.517,3.718,0.304,23,74.2
20220908011306930_00003948.sum,2022-09-08T01:13:06.111,29.802543,101.999971,8.884,2.050,5.713,0.208,10,121.8
20220908011505620_00003949.sum,2022-09-08T01:15:04.762,29.809704,102.012725,9.500,1.459,4.125,0.285,20,82.7
20220908011607380_00003950.sum,2022-09-08T01:16:07.219,29.628617,101.984949,6.448,6.086,7.857,0.070,6,200.1
20220908011740090_00003951.sum,2022-09-08T01:17:39.508,29.656506,102.098409,9.221,4.559,5.660,11.747,10,124.2
20220908011821920_00003952.sum,2022-09-08T01:18:21.365,29.805594,102.002904,10.322,7.521,9.462,0.332,7,129.9
20220908012010620_00003953.sum,2022-09-08T01:20:10.153,29.505082,102.114164,8.302,4.971,8.899,0.259,10,164.6
20220908012214700_00003954.sum,2022-09-08T01:22:14.163,29.438210,102.173575,10.438,1.710,2.548,0.263,21,137.8
20220908012315120_00003955.sum,2022-09-08T01:23:14.629,29.830161,102.046001,7.291,4.814,11.449,0.291,9,189.7
20220908012357540_00003956.sum,2022-09-08T01:23:56.677,29.629181,102.037608,9.996,2.288,7.317,0.238,9,148.5
20220908012854030_00003957.sum,2022-09-08T01:28:53.679,29.898881,101.980002,12.422,1.972,7.956,0.257,11,79.3
20220908013128330_00003958.sum,2022-09-08T01:31:27.433,29.406924,102.153624,7.341,1.484,2.717,0.172,16,126.7
20220908013331300_00003959.sum,2022-09-08T01:33:30.496,29.789974,102.011063,9.944,1.563,4.087,1.674,24,113.5
20220908013346860_00003960.sum,2022-09-08T01:33:46.319,29.431640,102.170781,9.766,1.302,2.043,9.662,20,136.9
20220908013420590_00003961.sum,2022-09-08T01:34:19.880,29.563644,102.113823,7.600,1.914,4.931,2.775,21,84.2
20220908013436710_00003962.sum,2022-09-08T01:34:37.656,29.653057,102.144511,2.069,1.592,2.588,0.394,17,90.7
20220908013448930_00003963.sum,2022-09-08T01:34:48.408,29.324676,102.212963,8.319,1.837,4.363,11.159,20,95.6
20220908013525170_00003964.sum,2022-09-08T01:35:24.568,29.663777,102.127228,9.877,1.992,4.730,0.243,15,111.7
20220908013605490_00003965.sum,2022-09-08T01:36:04.752,29.792833,102.013405,9.175,2.210,6.325,0.218,11,116.6
20220908013701690_00003966.sum,2022-09-08T01:37:01.121,29.613259,102.026500,7.611,2.433,6.547,0.190,9,85.7
20220908013802900_00003967.sum,2022-09-08T01:38:02.170,29.831416,102.012136,8.797,1.984,5.311,1.949,21,65.5
20220908013818730_00003968.sum,2022-09-08T01:38:18.131,29.446437,102.173811,6.839,2.343,4.129,0.341,14,104.9
20220908014015850_00003969.sum,2022-09-08T01:40:15.097,29.514774,102.035908,10.822,1.584,4.950,0.194,14,116.9
20220908014535640_00003970.sum,2022-09-08T01:46:04.602,29.812674,102.027449,10.602,6.117,7.798,7.769,17,128.1
20220908014605550_00003971.sum,2022-09-08T01:46:04.731,29.824603,102.026815,6.160,2.307,5.770,0.355,14,129.6
20220908014711010_00003972.sum,2022-09-08T01:47:10.642,29.623627,102.096449,13.684,2.460,4.407,0.332,17,128.3
20220908014758840_00003973.sum,2022-09-08T01:47:58.307,29.644176,102.095438,12.715,2.323,3.869,0.288,12,132.5
20220908015204370_00003974.sum,2022-09-08T01:52:03.426,29.624547,102.067896,13.110,1.927,5.229,0.378,19,62.8
20220908015330910_00003975.sum,2022-09-08T01:53:30.154,29.478031,102.150231,7.903,3.153,6.513,0.238,14,155.7
20220908015419020_00003976.sum,2022-09-08T01:54:18.241,29.786855,102.056454,4.492,4.125,6.439,0.347,8,175.0
20220908015635010_00003977.sum,2022-09-08T01:56:34.594,29.386683,102.157979,7.198,2.655,4.127,0.224,10,127.7
20220908015800770_00003978.sum,2022-09-08T01:57:59.900,29.665933,102.090603,5.548,3.895,6.648,0.204,8,216.1
20220908015907100_00003979.sum,2022-09-08T01:59:06.421,29.709862,102.045140,11.354,1.890,3.477,3.598,16,64.5
20220908015931130_00003980.sum,2022-09-08T01:59:30.477,29.514243,102.157281,6.154,4.663,7.791,0.170,12,163.8
20220908020003280_00003981.sum,2022-09-08T02:00:03.122,29.653197,102.152435,8.795,3.371,7.676,0.088,6,167.5
20220908020346740_00003982.sum,2022-09-08T02:03:46.178,29.419819,102.177887,14.158,2.693,6.588,0.334,18,139.2
20220908020545290_00003983.sum,2022-09-08T02:05:44.444,29.656065,102.042230,14.036,1.679,4.297,0.311,16,70.7
20220908020651430_00003984.sum,2022-09-08T02:06:50.508,29.832227,102.022090,8.093,2.489,6.621,0.287,11,139.7
20220908020747200_00003985.sum,2022-09-08T02:07:46.494,29.475403,102.148729,10.443,1.599,2.958,0.311,25,127.8
20220908020851920_00003986.sum,2022-09-08T02:08:51.310,29.409676,102.185666,7.032,1.322,2.352,2.395,23,139.0
20220908020918760_00003987.sum,2022-09-08T02:09:17.916,29.829149,102.034874,7.860,1.968,6.058,0.228,12,117.2
20220908021014530_00003988.sum,2022-09-08T02:10:14.166,29.762597,102.038284,8.183,3.736,6.988,0.204,8,111.7
20220908021128370_00003989.sum,2022-09-08T02:11:27.508,29.814809,102.014388,10.694,1.308,3.791,0.304,25,66.1
20220908021231520_00003990.sum,2022-09-08T02:12:30.696,29.798769,101.993684,9.777,1.669,4.138,0.280,21,76.6
20220908021317100_00003991.sum,2022-09-08T02:13:16.764,29.391329,102.130949,3.546,2.964,4.439,0.556,13,115.9
20220908021345120_00003992.sum,2022-09-08T02:13:43.796,29.529258,102.103836,4.260,2.452,6.520,0.191,11,111.3
20220908021500360_00003993.sum,2022-09-08T02:14:59.812,29.427101,102.172068,11.443,1.967,3.190,0.310,18,136.7
20220908021530390_00003994.sum,2022-09-08T02:15:30.188,29.504084,102.126810,11.362,2.616,6.778,0.236,8,116.5
20220908021628320_00003995.sum,2022-09-08T02:16:27.693,29.581260,102.009817,12.720,1.243,4.101,0.298,27,60.3
20220908021854800_00003996.sum,2022-09-08T02:18:54.021,29.432975,102.165762,7.687,2.333,2.895,0.460,17,145.6
20220908021930580_00003997.sum,2022-09-08T02:19:55.419,29.826233,102.006583,8.897,1.553,6.059,17.599,17,82.6
20220908021956510_00003998.sum,2022-09-08T02:19:55.528,29.824001,102.022468,8.992,1.492,4.765,0.251,17,89.0
20220908022130710_00003999.sum,2022-09-08T02:21:29.814,29.614141,102.075867,13.311,1.967,5.501,0.360,15,90.2
20220908022241520_00004000.sum,2022-09-08T02:22:40.785,29.591245,102.014061,13.838,2.060,6.404,0.221,13,167.3
20220908022439300_00004001.sum,2022-09-08T02:24:38.520,29.827917,102.022749,10.876,2.735,6.314,0.326,11,127.8
20220908022659350_00004002.sum,2022-09-08T02:26:58.394,29.583131,102.160084,10.866,3.063,4.706,0.232,11,124.7
20220908022735600_00004003.sum,2022-09-08T02:27:34.976,29.580911,102.059594,9.292,5.816,9.249,0.162,6,172.1
20220908022843590_00004004.sum,2022-09-08T02:28:42.925,29.596586,102.043278,12.062,1.561,5.040,0.232,16,100.8
20220908022946580_00004005.sum,2022-09-08T02:29:45.784,29.815317,102.031263,7.528,1.231,4.985,0.457,16,87.4
20220908023015600_00004006.sum,2022-09-08T02:30:14.689,29.800458,101.996751,7.558,2.049,5.238,0.256,15,90.4
20220908023150200_00004007.sum,2022-09-08T02:31:49.627,29.410590,102.178978,6.721,1.383,2.577,0.085,13,137.8
20220908023339790_00004008.sum,2022-09-08T02:33:39.558,29.538081,102.079459,8.883,4.335,10.124,0.082,6,211.1
20220908023545140_00004009.sum,2022-09-08T02:35:44.165,29.783979,102.040739,5.824,1.910,5.124,7.462,12,113.5
20220908023624520_00004010.sum,2022-09-08T02:36:23.978,29.521958,101.973592,14.458,2.069,7.095,0.420,14,96.4
20220908023821070_00004011.sum,2022-09-08T02:38:20.336,29.401022,102.164104,10.710,1.996,3.601,0.350,31,99.7
20220908024550190_00004012.sum,2022-09-08T02:45:49.265,29.660107,102.102693,15.117,5.283,8.168,0.348,11,122.5
20220908024805620_00004013.sum,2022-09-08T02:48:04.925,29.646773,101.980326,12.239,1.481,4.955,0.295,20,67.2
20220908025057380_00004014.sum,2022-09-08T02:51:21.228,29.516895,102.124409,7.138,3.621,4.666,1.789,20,103.2
20220908025121800_00004015.sum,2022-09-08T02:51:21.114,29.508189,102.134053,8.857,1.618,3.344,0.320,21,102.7
20220908025157910_00004016.sum,2022-09-08T02:51:57.352,29.449294,102.152406,7.037,1.646,2.681,0.115,10,129.9
20220908025645760_00004017.sum,2022-09-08T02:56:44.922,29.635025,102.072916,13.860,1.560,3.757,0.293,30,57.6
20220908025919570_00004018.sum,2022-09-08T02:59:18.899,29.588174,102.033221,8.478,11.748,14.556,0.147,7,134.0
20220908030039350_00004019.sum,2022-09-08T03:00:38.458,29.828546,102.004898,2.602,1.106,4.307,0.687,13,85.4
20220908030121840_00004020.sum,2022-09-08T03:01:21.558,29.653837,102.129532,9.611,3.561,5.282,0.139,8,115.3
20220908030341340_00004021.sum,2022-09-08T03:03:36.294,30.581118,101.692490,47.368,80.730,100.033,0.111,7,236.9
20220908030551150_00004022.sum,2022-09-08T03:05:50.382,29.629478,102.069692,13.441,1.554,4.118,0.283,20,69.9
20220908030719520_00004023.sum,2022-09-08T03:07:19.763,29.654434,102.117379,8.524,3.170,7.709,0.025,7,115.0
20220908030839570_00004024.sum,2022-09-08T03:08:38.969,29.453470,102.160899,6.225,1.726,2.916,0.199,12,134.4
20220908030941990_00004025.sum,2022-09-08T03:09:40.964,29.835170,102.027757,8.626,2.978,8.691,26.488,12,123.1
20220908031021710_00004026.sum,2022-09-08T03:10:20.989,29.823475,102.030373,6.751,1.854,6.269,0.196,11,140.5
20220908031210850_00004027.sum,2022-09-08T03:12:10.044,29.813981,101.937151,10.377,7.292,9.244,0.387,8,210.8
20220908031552220_00004028.sum,2022-09-08T03:15:51.548,29.553611,102.114180,9.838,1.402,2.792,0.348,34,91.7
20220908031640720_00004029.sum,2022-09-08T03:16:40.061,29.408596,102.157299,8.378,1.586,3.162,0.296,23,128.2
20220908031824620_00004030.sum,2022-09-08T03:18:24.292,29.638871,101.991346,3.279,3.101,4.772,0.200,8,147.5
20220908031856100_00004031.sum,2022-09-08T03:19:20.922,29.424103,102.196424,10.132,2.158,4.042,6.085,21,144.4
20220908031921980_00004032.sum,2022-09-08T03:19:21.378,29.413721,102.188552,10.536,2.615,6.659,0.365,18,136.6
20220908032016000_00004033.sum,2022-09-08T03:20:15.197,29.836604,102.041848,7.908,3.855,7.261,0.257,8,173.7
20220908032200170_00004034.sum,2022-09-08T03:21:59.600,29.758137,102.044515,7.912,1.888,5.286,0.300,17,70.9
20220908032227260_00004035.sum,2022-09-08T03:22:40.588,29.438285,102.154459,4.132,3.629,5.482,6.167,10,156.8
20220908032240430_00004036.sum,2022-09-08T03:22:40.570,29.438441,102.155245,4.127,3.404,5.248,0.121,9,147.8
20220908032326820_00004037.sum,2022-09-08T03:23:26.289,29.804976,102.064703,6.585,5.974,7.458,0.213,6,177.4
20220908032416970_00004038.sum,2022-09-08T03:24:16.023,29.832014,102.028776,8.042,1.385,3.544,0.284,23,97.6
20220908032644560_00004039.sum,2022-09-08T03:26:43.993,29.800836,102.012238,9.514,1.694,5.151,0.206,16,140.5
20220908032711800_00004040.sum,2022-09-08T03:27:12.137,29.632160,102.125441,6.957,4.718,7.964,0.212,9,107.8
20220908033124200_00004041.sum,2022-09-08T03:31:23.340,29.476450,102.172251,11.009,1.654,2.887,0.559,25,139.6
20220908033200890_00004042.sum,2022-09-08T03:32:00.110,29.553207,102.117212,10.231,1.419,2.825,0.338,33,93.0
20220908033325940_00004043.sum,2022-09-08T03:33:25.028,29.798964,102.020914,12.005,3.413,8.316,0.327,9,151.2
20220908033533530_00004044.sum,2022-09-08T03:35:32.898,29.816479,102.033250,5.971,2.356,6.471,0.181,8,178.7
20220908033702260_00004045.sum,2022-09-08T03:37:01.760,29.405453,102.179999,11.802,1.912,2.991,0.251,20,102.9
20220908033829140_00004046.sum,2022-09-08T03:38:28.348,29.797952,102.015886,9.993,1.788,4.519,6.842,16,79.6
20220908033852950_00004047.sum,2022-09-08T03:38:51.950,29.794818,102.036905,10.731,1.678,4.340,0.259,16,83.4
20220908034047620_00004048.sum,2022-09-08T03:40:46.796,29.834281,102.025075,9.688,2.023,6.016,0.212,15,97.6
20220908034202440_00004049.sum,2022-09-08T03:42:01.672,29.640214,102.060219,8.435,3.014,8.570,0.295,8,138.6
20220908034329160_00004050.sum,2022-09-08T03:43:28.188,29.801567,102.017998,10.678,1.674,4.950,7.639,17,81.7
20220908034349690_00004051.sum,2022-09-08T03:43:48.803,29.799904,102.028564,9.827,1.227,3.430,5.959,28,64.6
20220908034416560_00004052.sum,2022-09-08T03:44:15.712,29.566222,102.099378,9.821,1.381,2.860,0.321,32,79.0
20220908034553450_00004053.sum,2022-09-08T03:45:52.788,29.600539,101.992877,11.035,2.244,4.561,0.174,12,162.2
20220908034654800_00004054.sum,2022-09-08T03:46:53.919,29.641189,101.993890,13.152,2.104,4.424,0.255,12,116.9
20220908034831000_00004055.sum,2022-09-08T03:48:30.426,29.634680,102.065446,7.515,3.712,7.221,0.378,13,73.5
20220908035010640_00004056.sum,2022-09-08T03:50:09.750,29.829003,102.036313,9.713,1.456,4.462,0.243,21,93.4
20220908035116120_00004057.sum,2022-09-08T03:51:15.195,29.752220,102.045224,7.812,1.910,3.765,0.266,13,107.9
20220908035237310_00004058.sum,2022-09-08T03:52:36.060,29.409067,102.143917,8.179,34.542,45.396,0.120,4,343.1
20220908035404520_00004059.sum,2022-09-08T03:54:03.685,29.549600,102.126834,9.626,2.260,4.668,0.305,15,99.6
20220908035433070_00004060.sum,2022-09-08T03:54:32.278,29.696881,102.072841,13.458,14.490,17.961,0.297,6,210.7
20220908035535240_00004061.sum,2022-09-08T03:55:34.357,29.824160,102.012245,9.886,1.103,4.530,0.516,18,86.2
20220908035554490_00004062.sum,2022-09-08T03:55:53.718,29.596398,102.047473,10.377,1.722,5.680,0.233,14,98.5
20220908035638710_00004063.sum,2022-09-08T03:57:09.843,29.591871,102.091512,5.685,8.731,11.713,12.902,12,83.6
20220908035709670_00004064.sum,2022-09-08T03:57:08.895,29.611146,102.050304,9.373,3.382,6.986,0.209,9,158.9
20220908040006800_00004065.sum,2022-09-08T04:00:05.873,29.605450,102.046843,10.688,1.770,5.419,0.219,13,77.0
20220908040118050_00004066.sum,2022-09-08T04:01:17.420,29.427939,102.172253,9.718,1.970,3.129,0.259,20,166.9
20220908040249420_00004067.sum,2022-09-08T04:02:48.482,29.810035,102.010686,6.898,3.973,8.766,5.953,13,138.9
20220908040329750_00004068.sum,2022-09-08T04:03:28.807,29.635723,102.106436,10.757,2.158,3.183,0.226,12,143.2
20220908040555930_00004069.sum,2022-09-08T04:05:55.111,29.599808,102.042244,8.698,1.162,2.998,0.789,29,75.1
20220908040626440_00004070.sum,2022-09-08T04:06:25.499,29.615721,102.049938,13.041,1.430,3.696,0.345,22,59.4
20220908040706180_00004071.sum,2022-09-08T04:07:06.361,29.576429,102.076192,5.575,5.019,7.986,0.115,6,281.0
20220908040756680_00004072.sum,2022-09-08T04:07:55.933,29.611819,102.029188,8.021,1.575,4.644,0.275,21,74.2
20220908040820610_00004073.sum,2022-09-08T04:08:19.796,29.630898,102.050146,10.983,2.298,5.465,0.287,15,97.2
20220908040933190_00004074.sum,2022-09-08T04:09:32.427,29.519526,102.009413,11.732,1.946,5.810,0.341,15,92.2
20220908041051070_00004075.sum,2022-09-08T04:10:50.426,29.553810,102.139210,9.690,3.941,8.447,0.274,10,210.5
20220908041127990_00004076.sum,2022-09-08T04:11:27.538,29.639899,102.023152,6.296,4.542,7.942,0.149,8,192.4
20220908041347140_00004077.sum,2022-09-08T04:13:46.043,29.657758,102.075882,10.662,3.437,5.100,8.378,17,78.9
20220908041424750_00004078.sum,2022-09-08T04:14:23.889,29.838422,102.017663,10.068,1.538,4.968,0.240,16,90.1
20220908041523400_00004079.sum,2022-09-08T04:15:22.472,29.624322,102.078677,12.860,1.672,3.558,0.285,18,70.1
20220908041909720_00004080.sum,2022-09-08T04:19:08.755,29.603052,102.044645,9.243,1.466,4.216,0.214,18,63.1
20220908042131760_00004081.sum,2022-09-08T04:21:30.779,29.614104,102.096474,13.321,3.924,8.162,0.277,10,126.9
20220908042304790_00004082.sum,2022-09-08T04:23:03.958,29.420413,102.184253,6.027,2.973,3.887,0.305,10,182.3
20220908042410480_00004083.sum,2022-09-08T04:24:10.291,29.612077,102.016276,11.960,2.091,5.857,0.200,10,79.1
20220908042524290_00004084.sum,2022-09-08T04:25:25.124,29.743168,102.041147,11.552,15.482,20.169,0.154,10,289.2
20220908042544640_00004085.sum,2022-09-08T04:25:44.566,29.567715,102.155147,11.330,2.915,5.544,0.127,10,215.8
20220908042613440_00004086.sum,2022-09-08T04:26:12.817,29.583180,102.014941,8.023,2.112,7.105,9.742,12,124.5
20220908042655500_00004087.sum,2022-09-08T04:26:54.831,29.437753,102.170666,10.702,1.590,3.604,0.308,30,105.0
20220908042831540_00004088.sum,2022-09-08T04:28:30.788,29.514255,102.112000,10.187,2.272,5.229,0.269,16,126.1
20220908043045220_00004089.sum,2022-09-08T04:30:44.432,29.793486,102.030348,9.897,1.709,4.871,0.242,12,82.1
20220908043254160_00004090.sum,2022-09-08T04:32:53.344,29.840168,102.027525,9.343,2.560,4.621,0.490,14,164.7
20220908043307950_00004091.sum,2022-09-08T04:33:07.256,29.489906,102.174777,4.889,4.546,6.941,0.041,7,157.4
20220908043512890_00004092.sum,2022-09-08T04:35:13.899,29.475257,102.099101,13.808,8.846,15.769,0.158,7,127.3
20220908043658400_00004093.sum,2022-09-08T04:36:57.520,29.636248,102.027067,9.995,1.569,3.483,2.387,27,71.8
20220908043715120_00004094.sum,2022-09-08T04:37:14.301,29.802546,101.987936,9.475,1.601,3.447,0.453,28,69.0
20220908043757260_00004095.sum,2022-09-08T04:37:56.489,29.609326,102.058189,11.073,8.485,10.745,4.228,18,72.5
20220908043817080_00004096.sum,2022-09-08T04:38:16.382,29.394490,102.165918,6.553,2.740,3.441,0.255,13,128.6
20220908043922850_00004097.sum,2022-09-08T04:39:22.091,29.770356,102.038938,13.270,9.179,11.489,0.350,8,220.2
20220908044011980_00004098.sum,2022-09-08T04:40:11.038,29.750194,102.052769,8.581,3.310,5.363,0.362,9,108.1
20220908044100700_00004099.sum,2022-09-08T04:40:59.875,29.606240,102.045575,9.240,2.050,5.264,0.218,13,86.1
20220908044232040_00004100.sum,2022-09-08T04:42:31.248,29.823276,102.026425,10.243,1.360,3.691,0.257,30,64.6
20220908044402350_00004101.sum,2022-09-08T04:44:01.730,29.584549,102.004163,11.993,1.334,3.586,1.232,29,61.0
20220908044431640_00004102.sum,2022-09-08T04:44:31.157,29.433133,102.185191,11.468,1.543,2.684,0.314,29,107.6
20220908044606360_00004103.sum,2022-09-08T04:46:05.660,29.784509,102.015861,7.982,1.752,4.776,0.228,13,123.1
20220908044812060_00004104.sum,2022-09-08T04:48:11.198,29.760386,102.041446,6.827,2.061,4.782,1.298,24,72.0
20220908044852830_00004105.sum,2022-09-08T04:49:06.813,29.638419,102.085976,13.201,2.168,3.852,2.534,23,71.5
20220908044907570_00004106.sum,2022-09-08T04:49:06.688,29.625525,102.073222,12.969,2.082,3.767,0.329,20,70.3
20220908045013620_00004107.sum,2022-09-08T04:50:12.739,29.630028,102.071080,13.152,1.330,3.199,3.434,28,69.9
20220908045038670_00004108.sum,2022-09-08T04:50:38.022,29.428907,102.174614,11.037,2.017,3.124,0.349,29,134.0
20220908045405600_00004109.sum,2022-09-08T04:54:04.783,29.674949,102.097129,8.879,2.304,3.741,9.088,24,80.2
20220908045431120_00004110.sum,2022-09-08T04:54:30.382,29.434650,102.174149,9.050,1.832,2.951,0.322,24,133.5
20220908045545310_00004111.sum,2022-09-08T04:55:45.170,29.431878,102.190932,10.001,18.368,22.760,0.070,5,246.1
20220908045804920_00004112.sum,2022-09-08T04:58:03.856,29.741739,102.041552,8.341,2.314,4.607,0.286,13,96.7
20220908045856850_00004113.sum,2022-09-08T04:58:55.984,29.555049,102.119562,9.703,1.711,3.246,0.351,25,116.5
20220908050150070_00004114.sum,2022-09-08T05:01:49.731,29.720614,102.280808,11.292,6.070,10.278,0.203,7,241.7
20220908050327870_00004115.sum,2022-09-08T05:03:26.892,29.795254,101.997894,9.068,1.907,6.636,0.252,11,107.2
20220908050428670_00004116.sum,2022-09-08T05:04:27.576,29.780388,102.017432,8.956,1.933,5.030,0.214,12,143.9
20220908050546400_00004117.sum,2022-09-08T05:05:45.570,29.830673,102.019457,10.450,2.003,5.640,0.282,13,129.2
20220908050736210_00004118.sum,2022-09-08T05:07:35.202,29.623794,102.071932,14.529,2.138,4.509,0.317,15,70.4
20220908050912920_00004119.sum,2022-09-08T05:09:12.053,29.614660,102.049919,13.373,1.603,4.559,0.340,20,60.1
