event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220905001029000_00001949.sum,2022-09-05T00:10:28.503,24.645677,105.108252,7.413,2.612,4.562,0.477,36,178.0
20220905001029000_00002069.sum,2022-09-05T00:10:28.469,25.108523,100.189563,25.591,2.290,3.738,0.345,27,92.2
20220905001029000_00002129.sum,2022-09-05T00:10:28.322,25.095542,104.128703,12.671,1.582,4.729,0.313,24,72.8
20220905001029000_00002249.sum,2022-09-05T00:10:28.257,25.551134,99.657705,21.560,3.047,5.012,0.327,33,186.2
20220905001029000_00002309.sum,2022-09-05T00:10:28.091,25.553192,104.147376,19.672,2.316,7.499,0.348,18,79.6
20220905001029000_00002429.sum,2022-09-05T00:10:28.919,25.994326,98.710895,14.507,9.094,14.947,0.259,17,271.2
20220905001029000_00002489.sum,2022-09-05T00:10:28.391,26.013824,103.154938,1.528,1.034,2.113,0.286,37,39.6
20220905001029000_00002609.sum,2022-09-05T00:10:28.975,26.436743,98.677569,17.459,6.916,13.858,0.432,31,253.6
20220905001029000_00002669.sum,2022-09-05T00:09:54.580,26.572118,105.998598,26.635,61.515,76.245,0.927,11,292.7
20220905001029000_00002789.sum,2022-09-05T00:10:29.362,26.903205,98.213821,17.950,11.907,29.689,0.590,39,281.4
20220905001029000_00002849.sum,2022-09-05T00:10:28.282,26.910635,102.653306,27.897,1.435,3.588,0.297,30,57.8
20220905001029000_00002909.sum,2022-09-05T00:10:29.144,26.901301,107.199876,44.133,8.913,30.623,0.310,23,318.4
20220905001029000_00002969.sum,,,,,,,,,
20220905001029000_00003029.sum,2022-09-05T00:10:28.659,27.361394,102.655925,6.293,1.226,5.945,0.322,43,28.3
20220905001029000_00003089.sum,2022-09-05T00:10:30.322,27.352957,107.188315,37.464,16.046,36.468,0.245,17,318.3
20220905001029000_00003149.sum,,,,,,,,,
20220905001029000_00003209.sum,2022-09-05T00:10:28.364,27.810323,103.167443,8.701,1.794,9.027,0.222,23,58.6
20220905001029000_00003329.sum,2022-09-05T00:10:30.171,28.241468,98.674456,24.882,9.933,23.438,0.408,31,248.0
20220905001029000_00003389.sum,2022-09-05T00:10:28.488,28.263231,103.158586,5.022,1.398,4.425,0.191,26,39.1
20220905001029000_00003509.sum,2022-09-05T00:10:32.292,28.695350,98.137274,29.036,10.461,29.906,0.635,39,281.6
20220905001029000_00003569.sum,2022-09-05T00:10:28.538,28.712993,103.175623,9.572,1.116,3.649,0.513,39,33.8
20220905001029000_00003689.sum,2022-09-05T00:10:29.247,29.128887,98.613108,20.213,8.361,21.828,0.196,17,271.5
20220905001029000_00003749.sum,2022-09-05T00:10:28.484,29.171103,103.698783,27.162,2.791,6.260,0.462,15,81.9
20220905001029000_00003869.sum,2022-09-05T00:10:28.773,29.592223,99.050912,11.161,3.206,18.877,0.517,40,221.8
20220905001029000_00003929.sum,2022-09-05T00:10:28.303,29.617070,103.689932,28.746,2.047,3.755,0.554,32,42.0
20220905001029000_00004049.sum,2022-09-05T00:10:29.722,30.046490,98.581296,32.009,10.090,30.708,0.369,21,250.2
20220905001029000_00004109.sum,2022-09-05T00:10:28.699,30.055042,103.698184,16.601,1.919,4.212,0.316,30,49.8
20220905001029000_00004229.sum,2022-09-05T00:10:29.031,30.499891,99.046034,14.280,2.735,10.468,0.400,41,225.7
20220905001029000_00004289.sum,2022-09-05T00:10:28.144,30.518302,103.700852,30.626,1.427,4.179,0.567,39,31.8
20220905001029000_00004409.sum,2022-09-05T00:10:28.888,30.928738,99.539541,13.042,3.663,4.554,0.181,18,206.2
20220905001029000_00004469.sum,2022-09-05T00:10:28.884,30.938682,104.762050,26.510,5.443,7.655,0.554,22,138.7
20220905001029000_00004589.sum,2022-09-05T00:10:28.957,31.396271,99.029581,19.752,5.150,14.197,0.333,29,277.2
20220905001029000_00004649.sum,2022-09-05T00:10:28.134,31.405200,103.703781,28.778,1.836,2.994,0.438,38,109.1
20220905001029000_00004769.sum,2022-09-05T00:10:28.649,31.823045,98.956344,18.080,5.230,20.002,0.414,39,297.4
20220905001029000_00004829.sum,2022-09-05T00:10:28.739,31.856282,103.195556,13.732,2.799,8.985,0.297,39,211.3
20220905001029000_00004949.sum,2022-09-05T00:10:28.688,32.247066,98.431655,24.770,8.887,25.938,0.471,31,326.4
20220905001029000_00005009.sum,2022-09-05T00:10:29.192,32.277058,103.211164,15.162,7.755,14.220,0.443,25,243.6
20220905001029000_00005129.sum,2022-09-05T00:10:30.526,32.629904,98.373638,34.370,14.379,35.732,0.397,34,344.4
20220905001029000_00005189.sum,2022-09-05T00:10:30.326,32.715432,103.203715,25.099,10.089,27.399,0.281,18,285.1
20220905001029000_00005369.sum,2022-09-05T00:10:31.646,33.145404,102.713777,41.119,8.101,34.928,0.442,25,314.1
20220905001030000_00000810.sum,,,,,,,,,
20220905001030000_00000990.sum,2022-09-05T00:10:30.532,22.427138,101.183498,8.505,6.303,16.641,0.442,38,286.2
20220905001030000_00001050.sum,,,,,,,,,
20220905001030000_00001170.sum,2022-09-05T00:10:30.484,22.888914,101.681553,6.440,3.832,8.055,0.464,38,255.6
20220905001030000_00001230.sum,2022-09-05T00:10:30.318,22.788725,106.124241,43.636,8.538,29.599,0.730,40,333.3
20220905001030000_00001350.sum,2022-09-05T00:10:30.160,23.340152,101.182385,17.497,3.255,5.414,0.388,39,224.1
20220905001030000_00001410.sum,2022-09-05T00:10:30.287,23.299977,105.552880,18.477,6.293,7.964,0.267,27,302.6
20220905001030000_00001530.sum,2022-09-05T00:10:29.460,23.749235,100.692991,13.703,3.451,7.853,0.402,17,196.3
20220905001030000_00001590.sum,2022-09-05T00:10:29.756,23.762350,105.082635,26.567,2.370,3.003,0.286,46,201.6
20220905001030000_00001710.sum,2022-09-05T00:10:29.467,24.203219,100.681710,22.773,1.386,3.881,0.196,18,60.4
20220905001030000_00001770.sum,2022-09-05T00:10:29.583,24.184717,105.094476,25.373,2.465,3.204,0.411,36,135.1
20220905001030000_00001890.sum,2022-09-05T00:10:29.366,24.635997,100.655207,13.658,1.145,4.332,0.254,22,50.3
20220905001030000_00001950.sum,2022-09-05T00:10:29.290,24.645930,105.119815,12.521,6.223,8.231,0.335,13,224.9
20220905001030000_00002070.sum,2022-09-05T00:10:29.167,25.087948,100.166884,16.429,1.813,7.680,0.427,20,91.2
20220905001030000_00002130.sum,2022-09-05T00:10:29.457,25.099802,104.626321,21.498,2.023,5.193,0.363,25,46.0
20220905001030000_00002250.sum,2022-09-05T00:10:29.772,25.539110,99.668825,11.488,3.131,9.858,0.227,19,195.7
20220905001030000_00002310.sum,2022-09-05T00:10:29.439,25.551227,104.140075,2.740,1.434,4.439,0.316,31,46.1
20220905001030000_00002430.sum,2022-09-05T00:10:30.311,25.986114,98.713126,24.649,6.857,12.266,0.441,26,264.9
20220905001030000_00002490.sum,2022-09-05T00:10:29.629,26.001214,103.659130,8.935,1.510,10.554,0.232,19,57.4
20220905001030000_00002610.sum,2022-09-05T00:10:30.067,26.449195,98.651735,9.169,8.526,11.696,0.257,20,286.3
20220905001030000_00002670.sum,2022-09-05T00:10:29.810,26.456562,103.152155,15.294,1.877,8.462,0.341,20,55.7
20220905001030000_00002790.sum,2022-09-05T00:10:30.113,26.910962,98.220446,27.924,12.072,36.620,0.326,24,294.6
20220905001030000_00002850.sum,2022-09-05T00:10:29.439,26.910351,102.644330,24.828,1.353,4.359,0.243,33,26.3
20220905001030000_00002910.sum,2022-09-05T00:10:31.163,26.916084,107.247571,37.928,14.130,37.931,0.298,17,320.6
20220905001030000_00002970.sum,,,,,,,,,
20220905001030000_00003030.sum,2022-09-05T00:10:29.478,27.358331,102.649472,10.186,1.381,4.826,0.262,21,53.8
20220905001030000_00003090.sum,2022-09-05T00:10:31.013,27.331295,107.149802,16.978,6.888,26.656,0.548,35,312.4
20220905001030000_00003150.sum,2022-09-05T00:10:32.498,27.796472,98.205594,29.761,17.972,33.200,0.398,28,278.5
20220905001030000_00003210.sum,2022-09-05T00:10:29.449,27.813983,103.162197,12.145,1.227,5.402,0.312,34,44.6
20220905001030000_00003330.sum,2022-09-05T00:10:30.489,28.246486,98.603350,22.760,8.511,24.028,0.448,36,241.5
20220905001030000_00003390.sum,2022-09-05T00:10:29.375,28.264239,103.167447,14.509,1.364,5.208,0.391,31,56.6
20220905001030000_00003510.sum,2022-09-05T00:10:30.217,28.698263,98.600336,18.872,5.732,20.495,0.449,44,243.5
20220905001030000_00003570.sum,2022-09-05T00:10:29.182,28.713153,103.175149,14.908,2.044,6.451,0.304,22,83.1
20220905001030000_00003690.sum,2022-09-05T00:10:30.572,29.144210,98.615580,18.112,4.894,11.717,0.354,42,256.2
20220905001030000_00003750.sum,2022-09-05T00:10:29.272,29.162525,104.197271,21.581,1.504,3.200,0.471,41,43.5
20220905001030000_00003870.sum,2022-09-05T00:10:29.553,29.593829,99.080025,19.319,7.469,17.135,0.355,13,238.0
20220905001030000_00003930.sum,2022-09-05T00:10:29.124,29.605494,103.689733,12.972,1.856,7.252,0.369,25,80.5
20220905001030000_00004050.sum,2022-09-05T00:10:29.996,30.038681,98.550829,24.246,7.643,25.896,0.465,22,252.4
20220905001030000_00004110.sum,2022-09-05T00:10:29.345,30.062799,103.694990,7.747,1.885,3.536,0.239,18,78.0
20220905001030000_00004230.sum,2022-09-05T00:10:29.840,30.497920,99.027905,20.635,5.378,20.251,0.710,21,241.2
20220905001030000_00004290.sum,2022-09-05T00:10:29.270,30.519833,103.704983,21.252,1.095,3.473,0.351,44,35.0
20220905001030000_00004410.sum,2022-09-05T00:10:29.562,30.948069,99.535581,15.007,2.339,5.072,0.287,41,194.1
20220905001030000_00004470.sum,2022-09-05T00:10:29.515,30.963232,104.749203,8.234,1.068,1.818,0.415,46,74.3
20220905001030000_00004590.sum,2022-09-05T00:10:30.632,31.399933,99.055767,19.029,3.922,11.840,0.262,41,278.3
20220905001030000_00004650.sum,2022-09-05T00:10:29.666,31.430184,103.723899,6.737,2.845,6.957,0.331,21,167.9
20220905001030000_00004770.sum,2022-09-05T00:10:29.888,31.834640,98.976183,20.142,6.846,20.359,0.344,24,301.5
20220905001030000_00004830.sum,2022-09-05T00:10:29.866,31.835844,103.713081,15.705,3.195,7.991,0.355,38,209.8
20220905001030000_00004950.sum,2022-09-05T00:10:31.686,32.218526,98.518343,29.323,9.640,30.874,0.497,24,323.8
20220905001030000_00005010.sum,2022-09-05T00:10:30.561,32.255977,103.201535,23.589,5.898,14.783,0.317,32,245.7
20220905001030000_00005130.sum,2022-09-05T00:10:30.387,32.669328,98.854598,29.709,8.591,29.253,0.481,37,327.1
20220905001030000_00005190.sum,2022-09-05T00:10:30.509,32.730374,103.220580,20.096,7.286,21.672,0.266,22,291.1
20220905001030000_00005370.sum,2022-09-05T00:10:31.838,29.769690,102.797693,47.995,18.568,32.058,1.488,25,321.4
20220905001031000_00000811.sum,,,,,,,,,
20220905001031000_00000991.sum,2022-09-05T00:10:32.649,22.424025,101.693040,44.146,5.525,27.456,0.521,35,292.6
20220905001031000_00001051.sum,,,,,,,,,
20220905001031000_00001171.sum,2022-09-05T00:10:30.983,22.890496,101.676355,15.148,4.145,8.716,0.346,30,260.8
20220905001031000_00001231.sum,2022-09-05T00:10:30.920,22.816102,106.040716,12.060,11.622,17.740,0.828,38,329.5
20220905001031000_00001351.sum,2022-09-05T00:10:31.367,23.357323,101.191814,24.033,3.873,5.383,0.322,28,222.2
20220905001031000_00001411.sum,2022-09-05T00:10:31.139,23.304709,105.569536,31.534,3.839,6.511,0.312,35,302.0
20220905001031000_00001531.sum,2022-09-05T00:10:30.454,23.767226,100.704111,21.697,3.048,7.142,0.325,25,183.9
20220905001031000_00001591.sum,2022-09-05T00:10:30.894,23.763814,105.080710,13.358,3.022,4.558,0.277,25,214.6
20220905001031000_00001711.sum,2022-09-05T00:10:30.435,24.209148,100.674212,11.256,1.224,4.648,0.768,36,38.2
20220905001031000_00001771.sum,2022-09-05T00:10:30.840,24.227696,105.105163,26.514,6.401,11.525,0.737,11,220.3
20220905001031000_00001891.sum,2022-09-05T00:10:30.537,24.650509,100.680758,7.760,1.850,5.459,0.265,18,87.7
20220905001031000_00001951.sum,2022-09-05T00:10:30.496,24.638329,105.106745,11.855,1.011,2.689,0.337,49,102.4
20220905001031000_00002071.sum,2022-09-05T00:10:30.356,25.089245,100.163928,27.196,2.198,2.856,0.282,26,139.5
20220905001031000_00002131.sum,2022-09-05T00:10:30.422,25.092089,104.632965,9.249,1.966,4.718,0.311,23,95.5
20220905001031000_00002251.sum,2022-09-05T00:10:30.514,25.534314,99.668464,1.577,1.985,2.513,0.360,39,126.7
20220905001031000_00002311.sum,2022-09-05T00:10:30.356,25.534121,104.152948,3.555,1.774,6.246,0.367,14,123.4
20220905001031000_00002431.sum,2022-09-05T00:10:30.962,25.988473,98.674610,7.373,4.585,9.812,0.462,26,262.6
20220905001031000_00002491.sum,2022-09-05T00:10:30.439,26.018995,103.644119,12.670,1.499,4.566,0.482,37,34.5
20220905001031000_00002611.sum,2022-09-05T00:10:31.187,26.437341,98.679375,28.312,5.122,8.579,0.287,40,245.0
20220905001031000_00002671.sum,2022-09-05T00:10:30.539,26.459842,103.657267,21.839,1.597,11.856,0.835,23,43.9
20220905001031000_00002791.sum,2022-09-05T00:10:34.829,26.903677,98.274291,31.596,14.656,37.828,0.416,17,288.4
20220905001031000_00002851.sum,2022-09-05T00:10:30.508,26.912188,102.664569,18.646,1.688,6.828,0.236,19,82.9
20220905001031000_00002911.sum,2022-09-05T00:10:31.166,26.899609,107.207198,34.799,11.008,36.129,0.567,30,308.0
20220905001031000_00002971.sum,,,,,,,,,
20220905001031000_00003031.sum,2022-09-05T00:10:30.365,27.356054,102.661091,22.434,1.881,3.999,0.276,22,60.4
20220905001031000_00003091.sum,2022-09-05T00:10:31.296,27.330012,107.238346,41.444,8.901,30.472,0.332,39,313.0
20220905001031000_00003151.sum,2022-09-05T00:10:31.242,27.776949,98.181437,21.750,10.771,27.332,0.572,22,282.2
20220905001031000_00003211.sum,2022-09-05T00:10:30.356,27.821434,103.168779,8.078,2.553,5.544,0.212,14,65.6
20220905001031000_00003331.sum,2022-09-05T00:10:31.102,28.229757,98.619900,22.582,10.803,26.784,0.300,11,252.5
20220905001031000_00003391.sum,2022-09-05T00:10:30.710,28.262446,103.169986,6.700,1.702,5.819,0.330,27,55.9
20220905001031000_00003511.sum,2022-09-05T00:10:31.414,28.680858,98.586014,22.808,8.970,27.165,0.418,20,255.0
20220905001031000_00003571.sum,2022-09-05T00:10:30.273,28.716388,103.678870,12.364,1.554,4.934,0.271,30,62.4
20220905001031000_00003691.sum,2022-09-05T00:10:31.050,29.148908,99.089870,26.362,5.643,14.197,0.604,31,229.9
20220905001031000_00003751.sum,2022-09-05T00:10:30.361,29.154258,104.197972,22.955,1.649,2.965,0.416,32,31.7
20220905001031000_00003871.sum,2022-09-05T00:10:30.717,29.586752,99.073560,17.501,4.992,12.989,0.221,17,244.7
20220905001031000_00003931.sum,2022-09-05T00:10:30.341,29.629943,103.686799,20.620,1.762,5.879,0.235,25,54.3
20220905001031000_00004051.sum,2022-09-05T00:10:31.539,30.038608,98.519525,20.309,6.591,21.333,0.322,30,243.3
20220905001031000_00004111.sum,2022-09-05T00:10:30.656,30.062960,103.692712,17.511,1.737,6.928,0.095,18,51.7
20220905001031000_00004231.sum,2022-09-05T00:10:31.402,30.495973,99.064723,13.087,3.431,13.138,0.693,32,255.4
20220905001031000_00004291.sum,2022-09-05T00:10:30.071,30.523561,103.712515,30.323,3.276,7.018,0.543,22,100.9
20220905001031000_00004411.sum,2022-09-05T00:10:30.615,30.946258,99.531732,5.459,2.604,3.605,0.189,29,223.5
20220905001031000_00004471.sum,2022-09-05T00:10:30.660,30.958985,104.752337,2.821,1.091,2.176,0.276,37,60.8
20220905001031000_00004591.sum,2022-09-05T00:10:31.173,31.390409,99.005061,12.075,5.273,11.186,0.245,24,269.4
20220905001031000_00004651.sum,2022-09-05T00:10:30.276,31.407623,103.720049,17.432,1.915,3.786,0.393,44,92.7
20220905001031000_00004771.sum,2022-09-05T00:10:30.886,31.837939,98.960205,12.619,5.009,18.392,0.342,34,306.8
20220905001031000_00004831.sum,2022-09-05T00:10:31.301,31.810260,103.735590,22.725,3.646,6.088,0.236,35,231.4
20220905001031000_00004951.sum,2022-09-05T00:10:32.357,32.264010,98.440785,25.718,8.611,27.415,0.300,25,330.4
20220905001031000_00005011.sum,2022-09-05T00:10:31.351,32.263084,103.724826,15.085,4.538,13.495,0.405,23,250.7
20220905001031000_00005131.sum,2022-09-05T00:10:31.713,32.663407,98.921093,31.733,13.213,34.780,0.324,17,333.3
20220905001031000_00005191.sum,2022-09-05T00:10:32.433,32.675707,103.225148,23.444,6.869,23.129,0.505,33,265.6
20220905001031000_00005371.sum,2022-09-05T00:10:33.496,33.098722,102.682310,51.859,5.657,22.424,0.342,42,317.2
20220905001032000_00000812.sum,,,,,,,,,
20220905001032000_00000992.sum,2022-09-05T00:10:32.294,22.413398,101.686127,23.500,6.321,25.032,0.435,35,288.2
20220905001032000_00001052.sum,,,,,,,,,
20220905001032000_00001172.sum,2022-09-05T00:10:32.707,22.878819,101.677157,44.116,4.640,20.670,0.306,30,245.6
20220905001032000_00001232.sum,2022-09-05T00:10:32.174,22.760701,106.101018,33.813,10.642,34.317,0.736,32,331.0
20220905001032000_00001352.sum,2022-09-05T00:10:32.391,23.331704,101.186760,6.179,3.075,7.636,0.257,36,230.6
20220905001032000_00001412.sum,2022-09-05T00:10:32.094,23.308632,105.563996,30.226,4.278,5.331,0.264,27,297.3
20220905001032000_00001532.sum,2022-09-05T00:10:31.441,23.748709,100.685910,10.873,2.446,6.271,0.369,35,193.4
20220905001032000_00001592.sum,2022-09-05T00:10:32.254,23.755362,105.540346,18.549,3.171,4.054,0.390,43,282.2
20220905001032000_00001712.sum,2022-09-05T00:10:31.354,24.205524,100.693676,17.618,2.006,4.762,0.315,34,147.1
20220905001032000_00001772.sum,2022-09-05T00:10:31.513,24.196276,105.089767,20.784,2.033,3.512,0.386,27,95.5
20220905001032000_00001892.sum,2022-09-05T00:10:31.179,24.638579,100.683147,24.838,1.670,4.333,0.240,22,64.0
20220905001032000_00001952.sum,2022-09-05T00:10:31.529,24.639015,105.113671,4.135,1.628,5.108,0.352,45,119.2
20220905001032000_00002072.sum,2022-09-05T00:10:32.023,25.093758,100.163289,9.718,1.942,7.146,0.257,34,173.3
20220905001032000_00002132.sum,2022-09-05T00:10:31.407,25.104974,104.619523,21.228,1.600,4.901,0.338,33,71.4
20220905001032000_00002252.sum,2022-09-05T00:10:31.053,25.551476,100.144504,25.063,6.010,7.457,0.544,14,182.0
20220905001032000_00002312.sum,2022-09-05T00:10:31.528,25.548590,104.635086,14.588,1.929,9.146,0.395,22,67.1
20220905001032000_00002432.sum,2022-09-05T00:10:31.521,25.995503,99.184568,9.930,3.931,9.292,0.443,28,232.7
20220905001032000_00002492.sum,2022-09-05T00:10:31.364,26.016594,103.645870,17.667,2.965,8.910,0.269,13,117.0
20220905001032000_00002612.sum,2022-09-05T00:10:31.883,26.436865,98.685699,12.887,4.782,13.371,0.296,35,257.1
20220905001032000_00002672.sum,2022-09-05T00:10:31.605,26.452929,103.653448,26.436,2.588,5.227,0.183,13,93.9
20220905001032000_00002792.sum,2022-09-05T00:10:32.088,26.886757,98.658207,11.372,6.010,13.862,0.310,23,267.4
20220905001032000_00002852.sum,2022-09-05T00:10:31.530,26.911031,102.654334,15.313,1.285,6.331,0.420,36,46.3
20220905001032000_00002972.sum,2022-09-05T00:10:33.919,27.327805,98.203525,36.064,14.709,32.344,0.298,21,288.9
20220905001032000_00003032.sum,2022-09-05T00:10:31.217,27.359857,102.664371,19.252,1.342,3.507,0.241,32,53.1
20220905001032000_00003152.sum,2022-09-05T00:10:33.720,27.803981,98.137801,30.008,10.615,29.567,0.492,40,285.3
20220905001032000_00003212.sum,2022-09-05T00:10:31.332,27.810856,103.162332,17.236,1.468,7.013,0.442,31,44.7
20220905001032000_00003332.sum,2022-09-05T00:10:32.065,28.243248,98.612677,18.719,5.285,18.393,0.332,43,241.4
20220905001032000_00003392.sum,2022-09-05T00:10:31.266,28.258542,103.669462,23.117,1.308,4.924,0.357,40,38.4
20220905001032000_00003512.sum,2022-09-05T00:10:32.718,28.690209,98.624471,24.585,8.936,23.724,0.229,23,264.0
20220905001032000_00003572.sum,2022-09-05T00:10:31.133,28.698569,103.669749,22.099,2.807,11.695,0.197,11,80.9
20220905001032000_00003692.sum,2022-09-05T00:10:32.145,29.153642,99.105338,15.220,2.973,9.951,0.273,39,222.4
20220905001032000_00003752.sum,2022-09-05T00:10:31.656,29.170288,104.172771,10.818,4.933,19.592,0.530,11,88.8
20220905001032000_00003872.sum,2022-09-05T00:10:31.863,29.602944,99.036633,14.938,6.203,21.203,0.405,25,246.7
20220905001032000_00003932.sum,2022-09-05T00:10:31.732,29.612253,103.712033,13.469,14.434,17.883,0.306,9,124.8
20220905001032000_00004052.sum,2022-09-05T00:10:31.288,30.036655,99.019334,20.606,8.192,15.116,0.238,19,265.1
20220905001032000_00004112.sum,2022-09-05T00:10:31.195,30.063278,103.693372,30.191,1.733,4.907,0.493,30,41.8
20220905001032000_00004232.sum,2022-09-05T00:10:32.066,30.507192,99.046266,24.581,6.733,15.365,0.214,22,232.3
20220905001032000_00004292.sum,2022-09-05T00:10:31.263,30.509137,104.216559,30.535,1.657,4.140,0.314,37,56.4
20220905001032000_00004412.sum,2022-09-05T00:10:31.474,30.949501,99.523625,27.782,3.256,4.763,0.287,24,207.7
20220905001032000_00004472.sum,2022-09-05T00:10:31.201,30.944798,104.739356,24.022,3.223,9.120,0.693,25,56.9
20220905001032000_00004592.sum,2022-09-05T00:10:31.463,31.406200,99.490998,1.550,2.848,3.620,0.231,32,221.4
20220905001032000_00004652.sum,2022-09-05T00:10:31.351,31.413732,104.248894,14.970,1.713,2.745,0.336,31,128.5
20220905001032000_00004772.sum,2022-09-05T00:10:32.552,31.785634,99.012314,21.548,7.113,20.311,0.351,23,303.3
20220905001032000_00004832.sum,2022-09-05T00:10:31.485,31.854672,103.730868,21.294,2.971,6.818,0.392,37,206.3
20220905001032000_00004952.sum,2022-09-05T00:10:32.871,32.275819,98.461854,26.517,8.689,27.190,0.280,28,327.0
20220905001032000_00005012.sum,2022-09-05T00:10:32.259,32.255393,103.729107,23.414,3.857,12.085,0.318,48,234.5
20220905001032000_00005132.sum,2022-09-05T00:10:32.536,32.632005,98.884522,24.539,9.027,24.894,0.515,33,331.3
20220905001032000_00005192.sum,2022-09-05T00:10:32.525,32.732198,103.196363,21.683,8.211,23.094,0.182,18,283.6
20220905001032000_00005372.sum,2022-09-05T00:10:34.669,33.108509,102.715659,41.525,11.335,35.669,0.379,17,327.1
20220905001033000_00000813.sum,,,,,,,,,
20220905001033000_00000993.sum,2022-09-05T00:10:32.835,22.402694,101.679753,28.396,8.244,35.060,0.430,27,280.9
20220905001033000_00001053.sum,,,,,,,,,
20220905001033000_00001173.sum,2022-09-05T00:10:32.995,22.879292,102.155436,18.416,5.212,7.418,0.277,23,261.2
20220905001033000_00001233.sum,2022-09-05T00:10:33.599,22.755259,106.021169,42.913,12.624,29.650,0.379,26,334.5
20220905001033000_00001353.sum,2022-09-05T00:10:33.061,23.340123,101.187255,16.492,3.189,5.175,0.462,43,229.8
20220905001033000_00001413.sum,2022-09-05T00:10:32.896,23.284138,106.058045,9.442,5.726,7.096,0.337,32,313.1
20220905001033000_00001533.sum,2022-09-05T00:10:32.699,23.755540,100.687095,5.478,2.278,5.456,0.385,33,157.4
20220905001033000_00001593.sum,2022-09-05T00:10:33.151,23.752564,105.563635,29.523,5.195,7.186,0.357,24,293.5
20220905001033000_00001713.sum,2022-09-05T00:10:32.206,24.204023,100.674932,27.514,3.265,5.223,0.286,15,86.4
20220905001033000_00001773.sum,2022-09-05T00:10:32.513,24.193001,105.096324,8.179,4.173,5.170,0.696,25,190.3
20220905001033000_00001893.sum,2022-09-05T00:10:32.499,24.646093,100.673851,10.323,1.292,6.014,0.395,33,36.0
20220905001033000_00001953.sum,2022-09-05T00:10:32.484,24.658380,105.113940,14.618,2.235,10.073,0.229,17,173.4
20220905001033000_00002073.sum,2022-09-05T00:10:32.144,25.094928,100.175205,17.426,2.686,7.136,0.286,20,124.0
20220905001033000_00002133.sum,2022-09-05T00:10:32.310,25.100149,104.646037,26.989,1.509,3.416,0.289,36,64.5
20220905001033000_00002253.sum,2022-09-05T00:10:32.230,25.557704,100.170893,18.801,4.238,12.979,0.601,20,155.6
20220905001033000_00002313.sum,2022-09-05T00:10:32.893,25.543394,104.657189,10.780,1.849,8.112,0.516,27,64.1
20220905001033000_00002433.sum,2022-09-05T00:10:33.066,25.988388,99.185340,11.041,6.020,14.412,0.396,18,238.6
20220905001033000_00002493.sum,2022-09-05T00:10:32.523,26.008451,103.653710,9.721,1.421,7.615,0.404,35,57.4
20220905001033000_00002613.sum,2022-09-05T00:10:32.735,26.439462,99.145417,11.245,4.133,10.602,0.304,22,236.1
20220905001033000_00002673.sum,2022-09-05T00:10:32.609,26.458844,103.651246,11.404,1.521,5.476,0.230,27,62.5
20220905001033000_00002793.sum,2022-09-05T00:10:32.812,26.878859,98.651825,15.479,5.101,14.970,0.434,43,253.2
20220905001033000_00002853.sum,2022-09-05T00:10:32.478,26.899557,103.164720,14.954,2.418,11.536,0.139,15,101.7
20220905001033000_00002973.sum,2022-09-05T00:10:33.129,27.343387,98.155700,18.340,10.285,27.025,0.390,35,293.1
20220905001033000_00003033.sum,2022-09-05T00:10:32.490,27.354586,102.650986,5.269,1.876,8.193,0.381,27,51.0
20220905001033000_00003153.sum,2022-09-05T00:10:35.207,27.805003,98.190311,35.943,10.592,29.096,0.413,37,288.2
20220905001033000_00003213.sum,2022-09-05T00:10:32.379,27.807082,103.169638,16.663,1.461,6.943,0.365,27,45.8
20220905001033000_00003333.sum,2022-09-05T00:10:33.629,28.239638,98.648927,22.397,8.612,24.152,0.292,25,264.2
20220905001033000_00003393.sum,2022-09-05T00:10:32.251,28.276559,103.676358,28.945,1.628,4.805,0.455,24,65.1
20220905001033000_00003513.sum,2022-09-05T00:10:32.950,28.690098,98.606489,19.633,5.898,20.327,0.327,32,247.2
20220905001033000_00003573.sum,2022-09-05T00:10:32.500,28.714347,103.680997,14.905,1.169,3.765,0.453,47,42.3
20220905001033000_00003693.sum,2022-09-05T00:10:32.977,29.154386,99.081887,17.985,4.608,11.721,0.226,27,264.6
20220905001033000_00003753.sum,2022-09-05T00:10:32.618,29.166084,104.207534,5.922,1.324,3.593,0.426,31,58.4
20220905001033000_00003873.sum,2022-09-05T00:10:32.439,29.598192,99.568441,19.996,2.181,3.837,0.398,41,193.8
20220905001033000_00003933.sum,2022-09-05T00:10:32.574,29.606390,103.683826,4.029,1.705,4.142,0.329,23,57.4
20220905001033000_00004053.sum,2022-09-05T00:10:32.815,30.043940,99.062778,19.813,3.001,9.968,0.286,39,226.9
20220905001033000_00004113.sum,2022-09-05T00:10:32.339,30.075608,103.682866,15.797,1.446,3.700,0.219,25,57.8
20220905001033000_00004233.sum,2022-09-05T00:10:32.906,30.496106,99.036432,23.875,4.213,12.091,0.242,30,236.2
20220905001033000_00004293.sum,2022-09-05T00:10:32.361,30.511861,104.224519,6.393,1.669,2.503,0.616,17,60.7
20220905001033000_00004413.sum,2022-09-05T00:10:32.329,30.950604,100.058334,17.346,1.728,6.507,0.390,28,80.0
20220905001033000_00004473.sum,2022-09-05T00:10:32.188,30.963231,104.753845,17.884,1.254,2.911,0.666,50,28.9
20220905001033000_00004593.sum,2022-09-05T00:10:32.606,31.397620,99.489931,22.460,2.743,5.337,0.390,40,258.7
