97,28.6,2.5,5.139,3.05
97,28.6,5,5.334,3.158
97,28.6,7.5,5.748,3.384
97,28.6,10,5.997,3.519
97,28.6,15,5.993,3.516
97,28.6,20,5.65,3.337
97,28.6,25,5.713,3.369
97,28.6,30,5.929,3.48
97,28.6,35,6.157,3.6
97,28.6,40,6.336,3.695
97,28.6,50,6.766,3.915
97,28.6,60,7.192,4.132
97,28.6,70,7.393,4.232
97.2,28.6,0,5.111,3.049
97.2,28.6,2.5,5.117,3.07
97.2,28.6,5,5.509,3.289
97.2,28.6,7.5,5.875,3.495
97.2,28.6,10,5.978,3.534
97.2,28.6,15,5.833,3.436
97.2,28.6,20,5.635,3.32
97.2,28.6,25,5.745,3.369
97.2,28.6,30,5.952,3.469
97.2,28.6,35,6.159,3.575
97.2,28.6,40,6.287,3.643
97.2,28.6,50,6.776,3.895
97.2,28.6,60,7.146,4.086
97.2,28.6,70,7.342,4.174
97.4,28.6,0,5.025,3.055
97.4,28.6,2.5,4.961,3.059
97.4,28.6,5,5.273,3.234
97.4,28.6,7.5,5.688,3.441
97.4,28.6,10,5.896,3.502
97.4,28.6,15,5.89,3.416
97.4,28.6,20,5.63,3.254
97.4,28.6,25,5.697,3.271
97.4,28.6,30,5.884,3.35
97.4,28.6,35,6.075,3.445
97.4,28.6,40,6.221,3.536
97.4,28.6,50,6.681,3.802
97.4,28.6,60,7.078,4.031
97.4,28.6,70,7.349,4.155
97.6,28.6,0,4.988,3.044
97.6,28.6,2.5,4.97,3.056
97.6,28.6,5,4.997,3.1
97.6,28.6,7.5,5.362,3.303
97.6,28.6,10,5.704,3.466
97.6,28.6,15,5.982,3.476
97.6,28.6,20,5.621,3.237
97.6,28.6,25,5.616,3.216
97.6,28.6,30,5.805,3.296
97.6,28.6,35,5.991,3.383
97.6,28.6,40,6.17,3.491
97.6,28.6,50,6.56,3.726
97.6,28.6,60,7.005,3.979
97.6,28.6,70,7.308,4.129
97.8,28.6,0,5.025,3.05
97.8,28.6,2.5,4.972,3.055
97.8,28.6,5,5.022,3.114
97.8,28.6,7.5,5.369,3.312
97.8,28.6,10,5.669,3.455
97.8,28.6,15,5.907,3.457
97.8,28.6,20,5.621,3.236
97.8,28.6,25,5.629,3.214
97.8,28.6,30,5.819,3.295
97.8,28.6,35,6.011,3.388
97.8,28.6,40,6.178,3.497
97.8,28.6,50,6.593,3.747
97.8,28.6,60,7.033,3.998
97.8,28.6,70,7.33,4.143
98,28.6,0,5.049,3.046
98,28.6,2.5,4.978,3.053
98,28.6,5,5.081,3.146
98,28.6,7.5,5.406,3.339
98,28.6,10,5.663,3.454
98,28.6,15,5.837,3.441
98,28.6,20,5.619,3.243
98,28.6,25,5.651,3.224
98,28.6,30,5.849,3.305
98,28.6,35,6.045,3.404
98,28.6,40,6.196,3.507
98,28.6,50,6.645,3.775
98,28.6,60,7.069,4.021
98,28.6,70,7.359,4.158
98.2,28.6,0,5.041,3.047
98.2,28.6,2.5,5.026,3.055
98.2,28.6,5,5.032,3.096
98.2,28.6,7.5,5.355,3.296
98.2,28.6,10,5.655,3.457
98.2,28.6,15,5.904,3.5
98.2,28.6,20,5.638,3.281
98.2,28.6,25,5.629,3.237
98.2,28.6,30,5.819,3.309
98.2,28.6,35,6.021,3.4
98.2,28.6,40,6.193,3.509
98.2,28.6,50,6.64,3.769
98.2,28.6,60,7.086,4.032
98.2,28.6,70,7.402,4.169
98.4,28.6,0,5.06,3.051
98.4,28.6,2.5,5.017,3.062
98.4,28.6,5,5.297,3.243
98.4,28.6,7.5,5.629,3.434
98.4,28.6,10,5.817,3.495
98.4,28.6,15,5.831,3.439
98.4,28.6,20,5.645,3.286
98.4,28.6,25,5.702,3.28
98.4,28.6,30,5.892,3.355
98.4,28.6,35,6.085,3.451
98.4,28.6,40,6.243,3.546
98.4,28.6,50,6.802,3.855
98.4,28.6,60,7.181,4.092
98.4,28.6,70,7.553,4.212
98.6,28.6,0,5.108,3.041
98.6,28.6,2.5,5.1,3.062
98.6,28.6,5,5.132,3.109
98.6,28.6,7.5,5.467,3.32
98.6,28.6,10,5.772,3.489
98.6,28.6,15,5.99,3.541
98.6,28.6,20,5.687,3.345
98.6,28.6,25,5.655,3.282
98.6,28.6,30,5.838,3.342
98.6,28.6,35,6.03,3.424
98.6,28.6,40,6.219,3.525
98.6,28.6,50,6.721,3.808
98.6,28.6,60,7.173,4.08
98.6,28.6,70,7.559,4.216
98.8,28.6,0,5.135,3.05
98.8,28.6,2.5,5.173,3.081
98.8,28.6,5,5.323,3.202
98.8,28.6,7.5,5.66,3.421
98.8,28.6,10,5.894,3.549
98.8,28.6,15,5.969,3.558
98.8,28.6,20,5.708,3.38
98.8,28.6,25,5.705,3.314
98.8,28.6,30,5.883,3.365
98.8,28.6,35,6.07,3.443
98.8,28.6,40,6.255,3.542
98.8,28.6,50,6.789,3.845
98.8,28.6,60,7.187,4.103
98.8,28.6,70,7.674,4.232
99,28.6,0,5.245,3.068
99,28.6,2.5,5.259,3.087
99,28.6,5,5.286,3.137
99,28.6,7.5,5.617,3.383
99,28.6,10,5.943,3.585
99,28.6,15,6.043,3.646
99,28.6,20,5.753,3.456
99,28.6,25,5.697,3.336
99,28.6,30,5.868,3.366
99,28.6,35,6.045,3.429
99,28.6,40,6.238,3.527
99,28.6,50,6.738,3.817
99,28.6,60,7.144,4.093
99,28.6,70,7.582,4.229
99.2,28.6,0,5.325,3.087
99.2,28.6,2.5,5.353,3.13
99.2,28.6,5,5.693,3.385
99.2,28.6,7.5,6.072,3.608
99.2,28.6,10,6.238,3.646
99.2,28.6,15,6.014,3.583
99.2,28.6,20,5.786,3.431
99.2,28.6,25,5.824,3.362
99.2,28.6,30,5.998,3.397
99.2,28.6,35,6.186,3.47
99.2,28.6,40,6.369,3.567
99.2,28.6,50,6.958,3.899
99.2,28.6,60,7.226,4.132
99.2,28.6,70,7.818,4.268
99.4,28.6,0,5.303,3.067
99.4,28.6,2.5,5.371,3.115
99.4,28.6,5,5.58,3.27
99.4,28.6,7.5,6,3.51
99.4,28.6,10,6.282,3.626
99.4,28.6,15,6.194,3.588
99.4,28.6,20,5.86,3.457
99.4,28.6,25,5.831,3.347
99.4,28.6,30,6.002,3.37
99.4,28.6,35,6.197,3.432
99.4,28.6,40,6.404,3.53
99.4,28.6,50,7.002,3.84
99.4,28.6,60,7.361,4.103
99.4,28.6,70,7.812,4.27
99.6,28.6,0,5.291,3.07
99.6,28.6,2.5,5.334,3.115
99.6,28.6,5,5.611,3.297
99.6,28.6,7.5,6.046,3.515
99.6,28.6,10,6.284,3.587
99.6,28.6,15,6.131,3.526
99.6,28.6,20,5.853,3.388
99.6,28.6,25,5.832,3.296
99.6,28.6,30,5.994,3.326
99.6,28.6,35,6.189,3.396
99.6,28.6,40,6.425,3.501
99.6,28.6,50,7.128,3.823
99.6,28.6,60,7.459,4.09
99.6,28.6,70,7.861,4.274
99.8,28.6,0,5.248,3.058
99.8,28.6,2.5,5.279,3.091
99.8,28.6,5,5.363,3.183
99.8,28.6,7.5,5.756,3.415
99.8,28.6,10,6.101,3.564
99.8,28.6,15,6.146,3.546
99.8,28.6,20,5.877,3.383
99.8,28.6,25,5.784,3.262
99.8,28.6,30,5.932,3.284
99.8,28.6,35,6.1,3.347
99.8,28.6,40,6.309,3.455
99.8,28.6,50,7.019,3.781
99.8,28.6,60,7.483,4.071
99.8,28.6,70,7.863,4.268
100,28.6,0,5.227,3.051
100,28.6,2.5,5.242,3.084
100,28.6,5,5.257,3.154
100,28.6,7.5,5.61,3.378
100,28.6,10,5.935,3.541
100,28.6,15,6.068,3.558
100,28.6,20,5.866,3.374
100,28.6,25,5.757,3.242
100,28.6,30,5.894,3.26
100,28.6,35,6.05,3.319
100,28.6,40,6.255,3.428
100,28.6,50,6.991,3.765
100,28.6,60,7.496,4.063
100,28.6,70,7.862,4.26
100.2,28.6,0,5.207,3.057
100.2,28.6,2.5,5.173,3.095
100.2,28.6,5,5.292,3.231
100.2,28.6,7.5,5.604,3.431
100.2,28.6,10,5.836,3.533
100.2,28.6,15,5.92,3.518
100.2,28.6,20,5.798,3.336
100.2,28.6,25,5.733,3.225
100.2,28.6,30,5.857,3.244
100.2,28.6,35,6.008,3.308
100.2,28.6,40,6.222,3.425
100.2,28.6,50,7.068,3.778
100.2,28.6,60,7.498,4.062
100.2,28.6,70,7.86,4.255
100.4,28.6,0,5.139,3.042
100.4,28.6,2.5,5.063,3.071
100.4,28.6,5,5.089,3.17
100.4,28.6,7.5,5.382,3.363
100.4,28.6,10,5.639,3.475
100.4,28.6,15,5.882,3.464
100.4,28.6,20,5.761,3.283
100.4,28.6,25,5.652,3.162
100.4,28.6,30,5.756,3.179
100.4,28.6,35,5.89,3.243
100.4,28.6,40,6.097,3.362
100.4,28.6,50,6.992,3.72
100.4,28.6,60,7.483,4.018
100.4,28.6,70,7.751,4.214
100.6,28.6,0,5.087,3.035
100.6,28.6,2.5,4.993,3.069
100.6,28.6,5,5.066,3.195
100.6,28.6,7.5,5.353,3.387
100.6,28.6,10,5.601,3.482
100.6,28.6,15,5.862,3.44
100.6,28.6,20,5.722,3.25
100.6,28.6,25,5.621,3.131
100.6,28.6,30,5.712,3.146
100.6,28.6,35,5.84,3.213
100.6,28.6,40,6.051,3.335
100.6,28.6,50,6.97,3.7
100.6,28.6,60,7.474,3.998
100.6,28.6,70,7.724,4.195
100.8,28.6,0,5.101,3.03
100.8,28.6,2.5,5.023,3.065
100.8,28.6,5,5.036,3.171
100.8,28.6,7.5,5.33,3.392
100.8,28.6,10,5.599,3.526
100.8,28.6,15,5.886,3.501
100.8,28.6,20,5.74,3.283
100.8,28.6,25,5.606,3.137
100.8,28.6,30,5.685,3.136
100.8,28.6,35,5.796,3.187
100.8,28.6,40,6.001,3.301
100.8,28.6,50,6.841,3.653
100.8,28.6,60,7.408,3.958
100.8,28.6,70,7.695,4.155
101,28.6,0,5.104,3.023
101,28.6,2.5,5.046,3.064
101,28.6,5,5.038,3.165
101,28.6,7.5,5.331,3.417
101,28.6,10,5.605,3.581
101,28.6,15,5.927,3.564
101,28.6,20,5.769,3.319
101,28.6,25,5.603,3.15
101,28.6,30,5.668,3.132
101,28.6,35,5.767,3.17
101,28.6,40,5.971,3.278
101,28.6,50,6.729,3.62
101,28.6,60,7.316,3.928
101,28.6,70,7.688,4.131
101.2,28.6,0,5.241,3.063
101.2,28.6,2.5,5.239,3.133
101.2,28.6,5,5.483,3.401
101.2,28.6,7.5,5.75,3.631
101.2,28.6,10,5.907,3.621
101.2,28.6,15,5.938,3.563
101.2,28.6,20,5.798,3.394
101.2,28.6,25,5.74,3.271
101.2,28.6,30,5.8,3.245
101.2,28.6,35,5.915,3.286
101.2,28.6,40,6.131,3.397
101.2,28.6,50,6.962,3.749
101.2,28.6,60,7.373,4.02
101.2,28.6,70,7.878,4.236
101.4,28.6,0,5.341,3.059
101.4,28.6,2.5,5.438,3.118
101.4,28.6,5,5.573,3.278
101.4,28.6,7.5,5.828,3.555
101.4,28.6,10,5.956,3.693
101.4,28.6,15,5.925,3.654
101.4,28.6,20,5.904,3.576
101.4,28.6,25,5.84,3.427
101.4,28.6,30,5.89,3.364
101.4,28.6,35,5.956,3.358
101.4,28.6,40,6.139,3.438
101.4,28.6,50,6.924,3.765
101.4,28.6,60,7.338,4.038
101.4,28.6,70,7.849,4.271
101.6,28.6,0,5.387,3.063
101.6,28.6,2.5,5.502,3.12
101.6,28.6,5,5.68,3.295
101.6,28.6,7.5,5.926,3.565
101.6,28.6,10,6.011,3.68
101.6,28.6,15,5.963,3.637
101.6,28.6,20,5.962,3.606
101.6,28.6,25,5.921,3.501
101.6,28.6,30,5.966,3.431
101.6,28.6,35,6.027,3.413
101.6,28.6,40,6.204,3.482
101.6,28.6,50,6.931,3.788
101.6,28.6,60,7.235,4.048
101.6,28.6,70,7.794,4.303
101.8,28.6,0,5.453,3.083
101.8,28.6,2.5,5.601,3.185
101.8,28.6,5,5.865,3.45
101.8,28.6,7.5,6.042,3.63
101.8,28.6,10,6.044,3.63
101.8,28.6,15,6.053,3.608
101.8,28.6,20,6.016,3.577
101.8,28.6,25,6.017,3.526
101.8,28.6,30,6.061,3.471
101.8,28.6,35,6.172,3.478
101.8,28.6,40,6.379,3.562
101.8,28.6,50,7.066,3.861
101.8,28.6,60,7.119,4.09
101.8,28.6,70,7.829,4.386
102,28.6,0,5.365,3.049
102,28.6,2.5,5.522,3.091
102,28.6,5,5.731,3.237
102,28.6,7.5,5.976,3.464
102,28.6,10,6.101,3.592
102,28.6,15,6.127,3.643
102,28.6,20,6.174,3.642
102,28.6,25,6.104,3.657
102,28.6,30,6.158,3.601
102,28.6,35,6.227,3.555
102,28.6,40,6.429,3.599
102,28.6,50,7.005,3.852
102,28.6,60,7.118,4.076
102,28.6,70,7.549,4.358
102.2,28.6,0,5.437,3.057
102.2,28.6,2.5,5.564,3.113
102.2,28.6,5,5.785,3.336
102.2,28.6,7.5,5.983,3.52
102.2,28.6,10,6.061,3.596
102.2,28.6,15,6.069,3.622
102.2,28.6,20,6.086,3.638
102.2,28.6,25,6.126,3.657
102.2,28.6,30,6.169,3.616
102.2,28.6,35,6.268,3.602
102.2,28.6,40,6.485,3.659
102.2,28.6,50,6.98,3.896
102.2,28.6,60,7.04,4.1
102.2,28.6,70,7.591,4.379
102.4,28.6,0,5.378,3.035
102.4,28.6,2.5,5.495,3.063
102.4,28.6,5,5.675,3.246
102.4,28.6,7.5,5.839,3.429
102.4,28.6,10,5.949,3.532
102.4,28.6,15,6.043,3.615
102.4,28.6,20,6.124,3.619
102.4,28.6,25,6.165,3.66
102.4,28.6,30,6.185,3.652
102.4,28.6,35,6.254,3.643
102.4,28.6,40,6.451,3.697
102.4,28.6,50,6.867,3.92
102.4,28.6,60,7.004,4.126
102.4,28.6,70,7.584,4.394
102.6,28.6,0,5.423,3.038
102.6,28.6,2.5,5.544,3.072
102.6,28.6,5,5.708,3.257
102.6,28.6,7.5,5.836,3.422
102.6,28.6,10,5.914,3.515
102.6,28.6,15,5.958,3.584
102.6,28.6,20,6.007,3.604
102.6,28.6,25,6.115,3.673
102.6,28.6,30,6.191,3.687
102.6,28.6,35,6.294,3.698
102.6,28.6,40,6.503,3.769
102.6,28.6,50,6.904,4
102.6,28.6,60,7.074,4.213
102.6,28.6,70,7.842,4.504
102.8,28.6,0,5.392,3.03
102.8,28.6,2.5,5.517,3.057
102.8,28.6,5,5.672,3.226
102.8,28.6,7.5,5.805,3.402
102.8,28.6,10,5.849,3.498
102.8,28.6,15,5.807,3.521
102.8,28.6,20,5.868,3.523
102.8,28.6,25,6.005,3.592
102.8,28.6,30,6.113,3.632
102.8,28.6,35,6.226,3.665
102.8,28.6,40,6.436,3.752
102.8,28.6,50,6.878,3.993
102.8,28.6,60,7.158,4.24
102.8,28.6,70,7.876,4.538
103,28.6,0,5.373,3.022
103,28.6,2.5,5.497,3.054
103,28.6,5,5.652,3.213
103,28.6,7.5,5.776,3.39
103,28.6,10,5.766,3.46
103,28.6,15,5.707,3.439
103,28.6,20,5.797,3.446
103,28.6,25,5.94,3.511
103,28.6,30,6.05,3.564
103,28.6,35,6.164,3.619
103,28.6,40,6.368,3.718
103,28.6,50,6.797,3.957
103,28.6,60,7.203,4.233
103,28.6,70,7.934,4.536
103.2,28.6,0,5.475,3.048
103.2,28.6,2.5,5.578,3.085
103.2,28.6,5,5.666,3.233
103.2,28.6,7.5,5.74,3.408
103.2,28.6,10,5.767,3.473
103.2,28.6,15,5.749,3.466
103.2,28.6,20,5.865,3.503
103.2,28.6,25,6.033,3.566
103.2,28.6,30,6.133,3.618
103.2,28.6,35,6.247,3.67
103.2,28.6,40,6.469,3.771
103.2,28.6,50,6.949,4.013
103.2,28.6,60,7.388,4.281
103.2,28.6,70,7.985,4.564
103.4,28.6,0,5.599,3.096
103.4,28.6,2.5,5.615,3.167
103.4,28.6,5,5.63,3.34
103.4,28.6,7.5,5.643,3.471
103.4,28.6,10,5.694,3.486
103.4,28.6,15,5.827,3.54
103.4,28.6,20,6.008,3.601
103.4,28.6,25,6.171,3.66
103.4,28.6,30,6.27,3.702
103.4,28.6,35,6.429,3.762
103.4,28.6,40,6.664,3.87
103.4,28.6,50,7.145,4.118
103.4,28.6,60,7.564,4.39
103.4,28.6,70,8.009,4.635
103.6,28.6,0,5.58,3.114
103.6,28.6,2.5,5.591,3.217
103.6,28.6,5,5.65,3.364
103.6,28.6,7.5,5.683,3.43
103.6,28.6,10,5.733,3.463
103.6,28.6,15,5.955,3.572
103.6,28.6,20,6.154,3.658
103.6,28.6,25,6.325,3.727
103.6,28.6,30,6.408,3.767
103.6,28.6,35,6.604,3.829
103.6,28.6,40,6.83,3.937
103.6,28.6,50,7.255,4.179
103.6,28.6,60,7.823,4.448
103.6,28.6,70,8.122,4.596
103.8,28.6,0,5.552,3.098
103.8,28.6,2.5,5.547,3.174
103.8,28.6,5,5.615,3.291
103.8,28.6,7.5,5.708,3.349
103.8,28.6,10,5.745,3.39
103.8,28.6,15,5.887,3.511
103.8,28.6,20,6.136,3.627
103.8,28.6,25,6.404,3.715
103.8,28.6,30,6.499,3.781
103.8,28.6,35,6.661,3.85
103.8,28.6,40,6.846,3.955
103.8,28.6,50,7.285,4.191
103.8,28.6,60,7.96,4.456
103.8,28.6,70,8.192,4.508
104,28.6,0,5.541,3.096
104,28.6,2.5,5.543,3.177
104,28.6,5,5.599,3.27
104,28.6,7.5,5.659,3.325
104,28.6,10,5.663,3.384
104,28.6,15,5.802,3.511
104,28.6,20,6.025,3.641
104,28.6,25,6.386,3.748
104,28.6,30,6.574,3.828
104,28.6,35,6.705,3.901
104,28.6,40,6.9,4
104,28.6,50,7.395,4.237
104,28.6,60,8.195,4.497
104,28.6,70,8.102,4.466
104.2,28.6,0,5.513,3.067
104.2,28.6,2.5,5.52,3.125
104.2,28.6,5,5.516,3.209
104.2,28.6,7.5,5.513,3.277
104.2,28.6,10,5.537,3.34
104.2,28.6,15,5.737,3.458
104.2,28.6,20,5.953,3.581
104.2,28.6,25,6.273,3.706
104.2,28.6,30,6.571,3.821
104.2,28.6,35,6.718,3.905
104.2,28.6,40,6.928,4.002
104.2,28.6,50,7.48,4.259
104.2,28.6,60,8.07,4.508
104.2,28.6,70,8.104,4.457
104.4,28.6,0,5.468,3.05
104.4,28.6,2.5,5.456,3.111
104.4,28.6,5,5.414,3.185
104.4,28.6,7.5,5.427,3.234
104.4,28.6,10,5.501,3.291
104.4,28.6,15,5.754,3.412
104.4,28.6,20,6.025,3.555
104.4,28.6,25,6.306,3.698
104.4,28.6,30,6.588,3.828
104.4,28.6,35,6.807,3.917
104.4,28.6,40,7.036,4.027
104.4,28.6,50,7.626,4.31
104.4,28.6,60,7.966,4.545
104.4,28.6,70,8.083,4.449
104.6,28.6,0,5.346,3.034
104.6,28.6,2.5,5.389,3.099
104.6,28.6,5,5.412,3.154
104.6,28.6,7.5,5.471,3.191
104.6,28.6,10,5.555,3.26
104.6,28.6,15,5.768,3.394
104.6,28.6,20,6.056,3.559
104.6,28.6,25,6.38,3.701
104.6,28.6,30,6.682,3.814
104.6,28.6,35,6.948,3.925
104.6,28.6,40,7.191,4.061
104.6,28.6,50,7.764,4.37
104.6,28.6,60,7.986,4.595
104.6,28.6,70,8.131,4.483
104.8,28.6,0,5.291,3.018
104.8,28.6,2.5,5.399,3.083
104.8,28.6,5,5.482,3.134
104.8,28.6,7.5,5.518,3.18
104.8,28.6,10,5.533,3.267
104.8,28.6,15,5.69,3.403
104.8,28.6,20,5.95,3.571
104.8,28.6,25,6.322,3.719
104.8,28.6,30,6.605,3.807
104.8,28.6,35,6.888,3.922
104.8,28.6,40,7.217,4.075
104.8,28.6,50,7.792,4.402
104.8,28.6,60,8.082,4.619
104.8,28.6,70,8.125,4.505
105,28.6,0,5.343,2.977
105,28.6,2.5,5.395,3.026
105,28.6,5,5.458,3.076
105,28.6,7.5,5.505,3.152
105,28.6,10,5.519,3.268
105,28.6,15,5.729,3.411
105,28.6,20,6.026,3.561
105,28.6,25,6.42,3.747
105,28.6,30,6.576,3.82
105,28.6,35,6.875,3.932
105,28.6,40,7.228,4.09
105,28.6,50,7.804,4.429
105,28.6,60,8.1,4.631
105,28.6,70,8.05,4.5
105.2,28.6,0,5.328,2.96
105.2,28.6,2.5,5.386,2.994
105.2,28.6,5,5.43,3.031
105.2,28.6,7.5,5.516,3.141
105.2,28.6,10,5.57,3.287
105.2,28.6,15,5.8,3.45
105.2,28.6,20,6.122,3.61
105.2,28.6,25,6.529,3.788
105.2,28.6,30,6.675,3.842
105.2,28.6,35,6.902,3.953
105.2,28.6,40,7.2,4.121
105.2,28.6,50,7.848,4.433
105.2,28.6,60,8.077,4.626
105.2,28.6,70,7.952,4.504
105.4,28.6,0,5.285,2.946
105.4,28.6,2.5,5.358,2.971
105.4,28.6,5,5.423,2.995
105.4,28.6,7.5,5.554,3.122
105.4,28.6,10,5.661,3.28
105.4,28.6,15,5.908,3.456
105.4,28.6,20,6.179,3.628
105.4,28.6,25,6.605,3.842
105.4,28.6,30,6.719,3.857
105.4,28.6,35,7.021,3.972
105.4,28.6,40,7.304,4.156
105.4,28.6,50,7.833,4.437
105.4,28.6,60,8.071,4.616
105.4,28.6,70,7.899,4.498
105.6,28.6,0,5.274,2.952
105.6,28.6,2.5,5.339,2.967
105.6,28.6,5,5.411,2.985
105.6,28.6,7.5,5.581,3.122
105.6,28.6,10,5.72,3.289
105.6,28.6,15,5.949,3.461
105.6,28.6,20,6.187,3.616
105.6,28.6,25,6.581,3.845
105.6,28.6,30,6.685,3.849
105.6,28.6,35,7.009,3.97
105.6,28.6,40,7.451,4.175
105.6,28.6,50,7.822,4.438
105.6,28.6,60,8.074,4.625
105.6,28.6,70,7.921,4.513
105.8,28.6,0,5.297,2.98
105.8,28.6,2.5,5.351,2.985
105.8,28.6,5,5.427,2.997
105.8,28.6,7.5,5.596,3.12
105.8,28.6,10,5.768,3.286
105.8,28.6,15,5.988,3.467
105.8,28.6,20,6.198,3.607
105.8,28.6,25,6.542,3.83
105.8,28.6,30,6.645,3.838
105.8,28.6,35,6.964,3.953
105.8,28.6,40,7.518,4.174
105.8,28.6,50,7.844,4.435
105.8,28.6,60,8.081,4.622
105.8,28.6,70,7.992,4.529
106,28.6,0,5.271,2.995
106,28.6,2.5,5.352,3.004
106,28.6,5,5.427,3.012
106,28.6,7.5,5.587,3.11
106,28.6,10,5.809,3.278
106,28.6,15,6.007,3.471
106,28.6,20,6.17,3.597
106,28.6,25,6.493,3.79
106,28.6,30,6.594,3.815
106,28.6,35,6.882,3.921
106,28.6,40,7.454,4.142
106,28.6,50,7.862,4.401
106,28.6,60,8.094,4.596
106,28.6,70,8.009,4.527
106.2,28.6,0,5.287,3.024
106.2,28.6,2.5,5.36,3.037
106.2,28.6,5,5.429,3.04
106.2,28.6,7.5,5.599,3.134
106.2,28.6,10,5.828,3.291
106.2,28.6,15,5.97,3.458
106.2,28.6,20,6.111,3.569
106.2,28.6,25,6.432,3.743
106.2,28.6,30,6.536,3.777
106.2,28.6,35,6.826,3.894
106.2,28.6,40,7.338,4.113
106.2,28.6,50,7.849,4.377
106.2,28.6,60,8.092,4.585
106.2,28.6,70,7.992,4.523
106.4,28.6,0,5.314,3.055
106.4,28.6,2.5,5.388,3.076
106.4,28.6,5,5.439,3.078
106.4,28.6,7.5,5.596,3.165
106.4,28.6,10,5.824,3.32
106.4,28.6,15,5.963,3.466
106.4,28.6,20,6.078,3.544
106.4,28.6,25,6.393,3.705
106.4,28.6,30,6.486,3.749
106.4,28.6,35,6.746,3.868
106.4,28.6,40,7.235,4.097
106.4,28.6,50,7.835,4.377
106.4,28.6,60,8.081,4.586
106.4,28.6,70,8.013,4.533
106.6,28.6,0,5.354,3.086
106.6,28.6,2.5,5.433,3.117
106.6,28.6,5,5.464,3.123
106.6,28.6,7.5,5.614,3.214
106.6,28.6,10,5.842,3.371
106.6,28.6,15,5.97,3.49
106.6,28.6,20,6.07,3.538
106.6,28.6,25,6.371,3.694
106.6,28.6,30,6.438,3.738
106.6,28.6,35,6.705,3.864
106.6,28.6,40,7.252,4.106
106.6,28.6,50,7.851,4.398
106.6,28.6,60,8.106,4.599
106.6,28.6,70,8.037,4.552
106.8,28.6,0,5.463,3.134
106.8,28.6,2.5,5.497,3.158
106.8,28.6,5,5.5,3.166
106.8,28.6,7.5,5.677,3.287
106.8,28.6,10,5.918,3.446
106.8,28.6,15,5.997,3.522
106.8,28.6,20,6.081,3.557
106.8,28.6,25,6.4,3.721
106.8,28.6,30,6.434,3.744
106.8,28.6,35,6.729,3.877
106.8,28.6,40,7.305,4.14
106.8,28.6,50,7.869,4.424
106.8,28.6,60,8.143,4.61
106.8,28.6,70,8.073,4.567
107,28.6,0,5.415,3.126
107,28.6,2.5,5.556,3.19
107,28.6,5,5.526,3.2
107,28.6,7.5,5.603,3.277
107,28.6,10,5.849,3.448
107,28.6,15,6.022,3.565
107,28.6,20,6.091,3.584
107,28.6,25,6.368,3.719
107,28.6,30,6.446,3.755
107,28.6,35,6.683,3.862
107,28.6,40,7.238,4.118
107,28.6,50,7.863,4.436
107,28.6,60,8.187,4.622
107,28.6,70,8.165,4.616
107.2,28.6,0,5.415,3.142
107.2,28.6,2.5,5.459,3.179
107.2,28.6,5,5.428,3.18
107.2,28.6,7.5,5.568,3.276
107.2,28.6,10,5.859,3.454
107.2,28.6,15,6.031,3.56
107.2,28.6,20,6.061,3.562
107.2,28.6,25,6.334,3.698
107.2,28.6,30,6.378,3.716
107.2,28.6,35,6.629,3.834
107.2,28.6,40,7.212,4.113
107.2,28.6,50,7.878,4.442
107.2,28.6,60,8.19,4.613
107.2,28.6,70,8.155,4.605
107.4,28.6,0,5.392,3.162
107.4,28.6,2.5,5.429,3.189
107.4,28.6,5,5.402,3.182
107.4,28.6,7.5,5.625,3.309
107.4,28.6,10,5.885,3.467
107.4,28.6,15,6.014,3.538
107.4,28.6,20,6.006,3.523
107.4,28.6,25,6.289,3.665
107.4,28.6,30,6.291,3.663
107.4,28.6,35,6.628,3.837
107.4,28.6,40,7.265,4.153
107.4,28.6,50,7.859,4.432
107.4,28.6,60,8.258,4.699
107.4,28.6,70,8.325,4.743
107.6,28.6,0,5.325,3.147
107.6,28.6,2.5,5.38,3.181
107.6,28.6,5,5.35,3.165
107.6,28.6,7.5,5.538,3.269
107.6,28.6,10,5.878,3.455
107.6,28.6,15,6.005,3.525
107.6,28.6,20,5.969,3.499
107.6,28.6,25,6.306,3.676
107.6,28.6,30,6.328,3.689
107.6,28.6,35,6.579,3.818
107.6,28.6,40,7.204,4.138
107.6,28.6,50,7.889,4.497
107.6,28.6,60,8.234,4.684
107.6,28.6,70,8.301,4.724
107.8,28.6,0,5.356,3.166
107.8,28.6,2.5,5.381,3.183
107.8,28.6,5,5.339,3.161
107.8,28.6,7.5,5.568,3.285
107.8,28.6,10,5.909,3.471
107.8,28.6,15,6.085,3.567
107.8,28.6,20,6.054,3.551
107.8,28.6,25,6.34,3.698
107.8,28.6,30,6.327,3.689
107.8,28.6,35,6.603,3.831
107.8,28.6,40,7.258,4.166
107.8,28.6,50,7.907,4.507
107.8,28.6,60,8.246,4.691
107.8,28.6,70,8.308,4.728
108,28.6,0,5.345,3.16
108,28.6,2.5,5.391,3.188
108,28.6,5,5.338,3.161
108,28.6,7.5,5.517,3.259
108,28.6,10,5.859,3.446
108,28.6,15,6.078,3.564
108,28.6,20,6.057,3.552
108,28.6,25,6.324,3.69
108,28.6,30,6.337,3.696
108,28.6,35,6.589,3.822
108,28.6,40,7.228,4.149
108,28.6,50,7.89,4.498
108,28.6,60,8.241,4.688
108,28.6,70,8.312,4.73
97,28.8,0,5.153,3.06
